,Neural crest_corr,Neural crest_pval,Neural crest_qval,Neural crest_ci_low,Neural crest_ci_high,gene_annotation
ENSMUSG00000045639,0.510156826747626,0.0,0.0,0.505287839258941,0.5149933335609593,Zfp629
ENSMUSG00000001445,0.510087651499293,0.0,0.0,0.5052182016969182,0.5149246219322335,Mrpl10
ENSMUSG00000070509,0.5100700681282795,0.0,0.0,0.505200500822403,0.5149071563968683,Rgma
ENSMUSG00000096986,0.5099323794508769,0.0,0.0,0.505061892161518,0.5147703903066776,4930509E16Rik
ENSMUSG00000035948,0.5098519549107782,0.0,0.0,0.5049809303713984,0.5146905045397588,Acss3
ENSMUSG00000028688,0.5098294065407717,0.0,0.0,0.5049582313897137,0.5146681072087794,Toe1
ENSMUSG00000040481,0.5095645316869295,0.0,0.0,0.5046915878105989,0.5144050061102814,Bptf
ENSMUSG00000030802,0.5095508608115603,0.0,0.0,0.5046778256719812,0.5143914267582768,Bckdk
ENSMUSG00000002968,0.509392500093614,0.0,0.0,0.5045184079591151,0.5142341260519676,Med25
ENSMUSG00000023067,0.5093648514930842,0.0,0.0,0.5044905748492302,0.5142066624881656,Cdkn1a
ENSMUSG00000097440,0.509338680134556,0.0,0.0,0.504464228848863,0.5141806662708572,Gm6277
ENSMUSG00000071302,0.5092607934405379,0.0,0.0,0.5043858224695551,0.5141033007493665,2610044O15Rik8
ENSMUSG00000021025,0.5091364067487283,0.0,0.0,0.5042606059960937,0.5139797462176665,Nfkbia
ENSMUSG00000061393,0.5091252831783856,0.0,0.0,0.5042494082305768,0.5139686970553952,Acvr2b
ENSMUSG00000031609,0.509007930537333,0.0,0.0,0.5041312729371804,0.5138521293147154,Sap30
ENSMUSG00000002326,0.5089679266127125,0.0,0.0,0.5040910022586939,0.5138123929111109,Gmpr2
ENSMUSG00000021902,0.5088610761421465,0.0,0.0,0.5039834393926015,0.5137062568871906,Phf7
ENSMUSG00000053565,0.5087519775417972,0.0,0.0,0.5038736135640546,0.513597887612409,Eif3k
ENSMUSG00000048388,0.5087446134074552,0.0,0.0,0.5038662003476332,0.5135905727018313,Fam171b
ENSMUSG00000111646,0.5085517708166787,0.0,0.0,0.5036720727135511,0.5133990188696912,RP23-331E5.11
ENSMUSG00000026121,0.5084664052564627,0.0,0.0,0.5035861384610368,0.5133142236495564,Sema4c
ENSMUSG00000004071,0.5084068604455374,0.0,0.0,0.5035261970288654,0.5132550766103837,Cdip1
ENSMUSG00000025534,0.5083418543364833,0.0,0.0,0.5034607579751225,0.5131905047031091,Gusb
ENSMUSG00000029276,0.5079766210055048,0.0,0.0,0.5030930932088304,0.5128277098909623,Glmn
ENSMUSG00000022177,0.5076716137757658,0.0,0.0,0.502786056836123,0.5125247377464683,Haus4
ENSMUSG00000023010,0.507584340455298,0.0,0.0,0.502698203133156,0.5124380465132827,Tmbim6
ENSMUSG00000060397,0.5074871464641386,0.0,0.0,0.5026003629041343,0.5123415006609074,Zfp128
ENSMUSG00000025956,0.5074280413220597,0.0,0.0,0.5025408648362055,0.5122827896018681,Mettl21a
ENSMUSG00000029394,0.5072835660200969,0.0,0.0,0.5023954292698626,0.5121392773967482,Cdk2ap1
ENSMUSG00000054160,0.5071799818550369,0.0,0.0,0.502291156796238,0.5120363835744033,Nkx2-4
ENSMUSG00000026707,0.5071475237648871,0.0,0.0,0.5022584830539092,0.5120041417744118,Nsun6
ENSMUSG00000001300,0.5070804561447458,0.0,0.0,0.5021909698794275,0.5119375210277309,Efnb2
ENSMUSG00000064023,0.5069706669495099,0.0,0.0,0.5020804514437002,0.5118284632349183,Klk8
ENSMUSG00000029596,0.5069568674224219,0.0,0.0,0.5020665602688567,0.5118147556275446,Sdsl
ENSMUSG00000111497,0.5068460440374292,0.0,0.0,0.5019550009563443,0.511704670355969,RP23-186O3.11
ENSMUSG00000032305,0.5067652609580529,0.0,0.0,0.501873681535962,0.5116244252130021,Fam219b
ENSMUSG00000022789,0.5067403694390901,0.0,0.0,0.5018486247728102,0.5115996994301609,Dnm1l
ENSMUSG00000025785,0.5066929191842435,0.0,0.0,0.5018008595386817,0.5115525650928076,Exosc7
ENSMUSG00000025650,0.5065740016936908,0.0,0.0,0.5016811527936538,0.5114344392106169,Col7a1
ENSMUSG00000060244,0.5065237483739128,0.0,0.0,0.5016305659993031,0.5113845203612521,Alyref2
ENSMUSG00000021413,0.5064570952255654,0.0,0.0,0.5015634706008555,0.5113183107848503,Prpf4b
ENSMUSG00000079610,0.506452594260534,0.0,0.0,0.5015589397736068,0.5113138397713402,Ankrd39
ENSMUSG00000050936,0.5064020591488768,0.0,0.0,0.5015080693988365,0.5112636409258273,Gm42743
ENSMUSG00000005732,0.5062014825736008,0.0,0.0,0.5013061624799469,0.5110643986818348,Ranbp1
ENSMUSG00000034686,0.5060085649241097,0.0,0.0,0.5011119657883661,0.510872763919758,Prr7
ENSMUSG00000027520,0.5058813792809252,0.0,0.0,0.5009839371753775,0.5107464237868206,Zdbf2
ENSMUSG00000022668,0.5057834566256351,0.0,0.0,0.5008853656475849,0.5106491519628475,Gtpbp8
ENSMUSG00000022771,0.5057554319718889,0.0,0.0,0.5008571553152826,0.5106213135487151,Ppil2
ENSMUSG00000021982,0.5055884486817191,0.0,0.0,0.5006890658858424,0.510455439745097,Cdadc1
ENSMUSG00000072949,0.5054238147270828,0.0,0.0,0.5005233417162422,0.5102918993127388,Acot1
ENSMUSG00000023169,0.5053558036649157,0.0,0.0,0.5004548803859682,0.5102243398870108,Slc38a1
ENSMUSG00000037029,0.5053487317712964,0.0,0.0,0.5004477616763047,0.5102173149517862,Zfp146
ENSMUSG00000030671,0.5053378220894155,0.0,0.0,0.500436779773462,0.5102064777104941,Pde3b
ENSMUSG00000020721,0.5052203138214478,0.0,0.0,0.5003184937129358,0.5100897496026601,Helz
ENSMUSG00000071533,0.5049594893703497,0.0,0.0,0.5000559435067392,0.5098306561746633,Pcnp
ENSMUSG00000023036,0.5049160702507972,0.0,0.0,0.5000122371904187,0.5097875251305591,Pcdhgc4
ENSMUSG00000060716,0.5048948826990359,0.0,0.0,0.4999909095021766,0.5097664781442335,Plekhh1
ENSMUSG00000026662,0.5047033211906046,0.0,0.0,0.499798081257736,0.5095761872554013,Sephs1
ENSMUSG00000070305,0.504636871266259,0.0,0.0,0.49973119203452904,0.5095101779793128,Mpzl3
ENSMUSG00000074141,0.5045141994517279,0.0,0.0,0.4996077093932708,0.509388319485623,Il4i1
ENSMUSG00000055531,0.5044561309660853,0.0,0.0,0.49954925716055126,0.5093306359290497,Cpsf6
ENSMUSG00000020064,0.5043927250098741,0.0,0.0,0.4994854322354811,0.509267650233338,Herc4
ENSMUSG00000078941,0.5042374382762944,0.0,0.0,0.4993291196355083,0.5091133925339145,Ak6
ENSMUSG00000038540,0.5041953342492502,0.0,0.0,0.49928673751287306,0.5090715674624422,Tmc3
ENSMUSG00000024079,0.5040718692606546,0.0,0.0,0.4991624571778816,0.5089489203446939,Eif2ak2
ENSMUSG00000025384,0.504016881411665,0.0,0.0,0.49910710626144794,0.5088942966887454,Faap100
ENSMUSG00000062169,0.5039990526696331,0.0,0.0,0.49908915981045004,0.5088765860208014,Cnih4
ENSMUSG00000047669,0.5039529968247369,0.0,0.0,0.4990427999150307,0.5088308351700077,Msl3l2
ENSMUSG00000041671,0.5039182578423028,0.0,0.0,0.4990078316120968,0.5087963262201609,Pyroxd1
ENSMUSG00000022878,0.5038791985826673,0.0,0.0,0.4989685145318546,0.5087575255821527,Adipoq
ENSMUSG00000046110,0.503841491486659,0.0,0.0,0.4989305585597182,0.5087200681359398,Serinc4
ENSMUSG00000029463,0.5037366749071485,0.0,0.0,0.4988250502639191,0.5086159454252688,Fam216a
ENSMUSG00000039219,0.5037274323723652,0.0,0.0,0.49881574674183954,0.508606764067727,Arid4b
ENSMUSG00000094441,0.5036487189617119,0.0,0.0,0.49873651398294744,0.5085285716238674,Zfp955a
ENSMUSG00000030703,0.5036156344107582,0.0,0.0,0.4987032111658273,0.5084957060198667,Gdpd3
ENSMUSG00000038160,0.5035220548361852,0.0,0.0,0.498609014304445,0.5084027456592474,Atg5
ENSMUSG00000071662,0.5034492528196519,0.0,0.0,0.4985357321381038,0.5083304252933554,Polr2g
ENSMUSG00000036192,0.5034151730679389,0.0,0.0,0.49850142764495986,0.5082965709861103,Rorb
ENSMUSG00000026484,0.5032632151503792,0.0,0.0,0.4983484678170205,0.5081456181173699,Rnf2
ENSMUSG00000036430,0.5031689116060657,0.0,0.0,0.498253542651132,0.5080519381453331,Tbcc
ENSMUSG00000038010,0.5029988121244698,0.0,0.0,0.498082322221119,0.5078829631365642,Ccdc138
ENSMUSG00000037742,0.5029665540809962,0.0,0.0,0.4980498516417442,0.5078509182982164,Eef1a1
ENSMUSG00000062075,0.5029397301821116,0.0,0.0,0.49802285102095667,0.5078242716779285,Lmnb2
ENSMUSG00000053441,0.5028284599614131,0.0,0.0,0.49791084782871764,0.5077137367400296,Adamts19
ENSMUSG00000020211,0.5027373095769941,0.0,0.0,0.49781909713061245,0.5076231885650302,Sf3a2
ENSMUSG00000029384,0.5027104951967805,0.0,0.0,0.4977921061726545,0.5075965513206534,2010109A12Rik
ENSMUSG00000022120,0.5026873353556122,0.0,0.0,0.49776879382723765,0.5075735444659139,Rnf219
ENSMUSG00000074781,0.5024625101037477,0.0,0.0,0.49754248850254534,0.507350203974899,Ube2n
ENSMUSG00000029062,0.5024300400943392,0.0,0.0,0.4975098047914525,0.5073179483453188,Cdk11b
ENSMUSG00000005198,0.5023576085693795,0.0,0.0,0.4974368966080409,0.5072459949925459,Polr2a
ENSMUSG00000050088,0.5023086942533037,0.0,0.0,0.49738766043523275,0.507197403556225,1600012H06Rik
ENSMUSG00000022131,0.5022480949641254,0.0,0.0,0.497326662446038,0.5071372042353324,Gpr180
ENSMUSG00000035187,0.5021952450676942,0.0,0.0,0.4972734648747788,0.5070847031205911,Nkx6-1
ENSMUSG00000040097,0.5020787466128075,0.0,0.0,0.4971562001615761,0.5069689733664634,Flywch1
ENSMUSG00000047003,0.5020584476889175,0.0,0.0,0.49713576774170026,0.5069488083644954,Zfp41
ENSMUSG00000036913,0.5020068193502638,0.0,0.0,0.4970837998935921,0.5068975206191048,Trim67
ENSMUSG00000040464,0.5019025130693732,0.0,0.0,0.49697880779932346,0.5067939023433512,Gtpbp10
ENSMUSG00000040396,0.5017485012103113,0.0,0.0,0.4968237835764736,0.5066409060894418,Abhd13
ENSMUSG00000070420,0.5016592087203504,0.0,0.0,0.4967339042854877,0.506552202282588,Zscan25
ENSMUSG00000097868,0.5015389441575631,0.0,0.0,0.4966128495503105,0.5064327304303579,A330069E16Rik
ENSMUSG00000025104,0.5014169687009162,0.0,0.0,0.49649007287596225,0.5063115587695141,Hdgfrp3
ENSMUSG00000022885,0.5012633321584896,0.0,0.0,0.4963354274248281,0.5061589343885748,St6gal1
ENSMUSG00000021368,0.5012142611408515,0.0,0.0,0.49628603423089085,0.5061101865874508,Tbc1d7
ENSMUSG00000075600,0.5011090682267438,0.0,0.0,0.4961801507790678,0.5060056864430539,Zc3h3
ENSMUSG00000038886,0.5010858687711562,0.0,0.0,0.4961567990506448,0.5059826397529358,Man2a2
ENSMUSG00000045896,0.5010477622867116,0.0,0.0,0.4961184424644957,0.5059447841796786,Paip2b
ENSMUSG00000057229,0.5009490339739405,0.0,0.0,0.4960190662643847,0.5058467058532473,Atp5sl
ENSMUSG00000044811,0.5007867071686511,0.0,0.0,0.4958556744984705,0.5056854474651903,Cd300c2
ENSMUSG00000108348,0.5007470635649965,0.0,0.0,0.49581577086218337,0.5056460647393796,Gm42372
ENSMUSG00000045007,0.5006291136161187,0.0,0.0,0.4956970473722781,0.505528890848654,Tubg2
ENSMUSG00000038916,0.5005714254950216,0.0,0.0,0.49563898098725084,0.505471582223897,Soga3
ENSMUSG00000035828,0.5003535521210788,0.0,0.0,0.49541967940430043,0.5052551417212199,Pim3
ENSMUSG00000031916,0.5003265271886308,0.0,0.0,0.4953924773611822,0.5052282944786022,Cog8
ENSMUSG00000001285,0.5003230132666215,0.0,0.0,0.49538894041103504,0.50522480366005,Myg1
ENSMUSG00000003345,0.5003181273523554,0.0,0.0,0.49538402247768826,0.505219949869597,Csnk1g2
ENSMUSG00000052369,0.5003011405474873,0.0,0.0,0.4953669243548932,0.5052030747468264,Tmem106c
ENSMUSG00000040717,0.5001578007996901,0.0,0.0,0.495222645425327,0.5050606772567462,Il17rd
ENSMUSG00000043004,0.5000706335100871,0.0,0.0,0.4951349071367456,0.5049740828392516,Gng2
ENSMUSG00000024298,0.49999611082880085,0.0,0.0,0.4950598963662121,0.5049000498501799,Zfp871
ENSMUSG00000005682,0.49988057683561543,0.0,0.0,0.4949436058240356,0.5047852748939319,Pan2
ENSMUSG00000039130,0.4998781004021997,0.0,0.0,0.4949411131761754,0.5047828147283268,Zc3hc1
ENSMUSG00000025555,0.4998303538928141,0.0,0.0,0.494893054062468,0.5047353818524886,Farp1
ENSMUSG00000044408,0.499819828265483,0.0,0.0,0.494882459526171,0.5047249253610933,Sptssa
ENSMUSG00000027367,0.499814996148554,0.0,0.0,0.4948775957749274,0.5047201249826861,Stard7
ENSMUSG00000040365,0.499814819373955,0.0,0.0,0.4948774178430479,0.50471994936918,Trim41
ENSMUSG00000022518,0.49980537973452177,0.0,0.0,0.4948679164062475,0.5047105717307027,4930562C15Rik
ENSMUSG00000052632,0.4997401450859206,0.0,0.0,0.4948022547259857,0.5046457655213343,Asap2
ENSMUSG00000055216,0.49961502826847887,0.0,0.0,0.49467631904079273,0.5045214702743704,9430025C20Rik
ENSMUSG00000021367,0.4995824172578979,0.0,0.0,0.49464349463090945,0.5044890733682064,Edn1
ENSMUSG00000100733,0.49949820033598813,0.0,0.0,0.4945587266771087,0.5044054093003927,4932411K12Rik
ENSMUSG00000045636,0.4994862898272181,0.0,0.0,0.49454673824538375,0.5043935769724335,Mtus1
ENSMUSG00000024013,0.4994102953128233,0.0,0.0,0.49447024659101446,0.5043180812441134,Fgd2
ENSMUSG00000005417,0.4992116904018607,0.0,0.0,0.49427034281018606,0.504120779511985,Mprip
ENSMUSG00000022906,0.49915367139706335,0.0,0.0,0.49421194446155775,0.504063141111729,Parp9
ENSMUSG00000109632,0.49888826245055656,0.0,0.0,0.493944800768756,0.50379947268972,Gm45443
ENSMUSG00000106715,0.49885792434462195,0.0,0.0,0.49391426442857894,0.5037693334796729,Tmem265
ENSMUSG00000028954,0.4988493495042482,0.0,0.0,0.493905633560979,0.5037608148535775,Nub1
ENSMUSG00000056870,0.4987691816008162,0.0,0.0,0.49382494189489434,0.5036811724625015,Gulp1
ENSMUSG00000021245,0.4986614600552195,0.0,0.0,0.49371651670393296,0.5035741569159512,Mlh3
ENSMUSG00000038991,0.4986391318457049,0.0,0.0,0.4936940426640843,0.5035519750250089,Txndc5
ENSMUSG00000013236,0.49856052201002427,0.0,0.0,0.4936149194632393,0.5034738802744305,Ptprs
ENSMUSG00000021686,0.49850141298516354,0.0,0.0,0.49355542447808665,0.503415158504181,Ap3b1
ENSMUSG00000049932,0.4984804605919068,0.0,0.0,0.49353433528448526,0.5033943433702825,H2afx
ENSMUSG00000031906,0.49838497841327456,0.0,0.0,0.4934382297664713,0.5032994866242345,Smpd3
ENSMUSG00000028266,0.4981995567302281,0.0,0.0,0.4932515979341202,0.503115279162091,Lmo4
ENSMUSG00000022414,0.4979198106205985,0.0,0.0,0.49297002693154907,0.5028373641049704,Tab1
ENSMUSG00000051234,0.4979168806513298,0.0,0.0,0.49296707785443505,0.5028344533081669,Rnf7
ENSMUSG00000040021,0.497668227639595,0.0,0.0,0.49271680366218057,0.5025874269689775,Lats1
ENSMUSG00000060301,0.4976631462955954,0.0,0.0,0.4927116891971175,0.5025823788584393,2610008E11Rik
ENSMUSG00000024862,0.4976461940882777,0.0,0.0,0.49269462649490686,0.5025655375210407,Klc2
ENSMUSG00000044349,0.49756650188995694,0.0,0.0,0.49261441491194974,0.5024863664713402,Snhg11
ENSMUSG00000004698,0.49748263663418035,0.0,0.0,0.49253000316498524,0.5024030495648684,Hdac9
ENSMUSG00000048834,0.49742667493453663,0.0,0.0,0.49247367685393895,0.5023474537175185,Vstm2a
ENSMUSG00000038619,0.4973955615683226,0.0,0.0,0.4924423607904545,0.5023165437388288,Ensa
ENSMUSG00000040957,0.49734762616551254,0.0,0.0,0.49239411312331866,0.5022689216642839,Cables1
ENSMUSG00000047604,0.49718946067127606,0.0,0.0,0.4922349175117298,0.5021117898021122,Frat2
ENSMUSG00000048796,0.49711154586458095,0.0,0.0,0.49215649537489614,0.5020343840593197,Cyb561d1
ENSMUSG00000019923,0.497080987034714,0.0,0.0,0.4921257375879226,0.5020040248669813,Zwint
ENSMUSG00000039994,0.49704353398931106,0.0,0.0,0.4920880407166292,0.5019668164817243,Timeless
ENSMUSG00000040722,0.4967988922485464,0.0,0.0,0.4918418067724074,0.5017237724025937,Scamp5
ENSMUSG00000097219,0.4967748946743885,0.0,0.0,0.4918176530573838,0.5016999315055359,Gm26551
ENSMUSG00000039210,0.49667596894599997,0.0,0.0,0.4917180837466192,0.5016016515716144,Gpatch2
ENSMUSG00000015542,0.4966602113745236,0.0,0.0,0.4917022236728794,0.5015859968549902,Nat9
ENSMUSG00000097360,0.49665349611632076,0.0,0.0,0.49169546473323666,0.5015793254285061,9430065F17Rik
ENSMUSG00000054945,0.49659988048061143,0.0,0.0,0.49164150035974075,0.5015260597308474,Gm9958
ENSMUSG00000003923,0.4965997984958903,0.0,0.0,0.49164141784178705,0.5015259782811949,Tfam
ENSMUSG00000045969,0.496589126308334,0.0,0.0,0.4916306762425615,0.5015153757443085,Ing1
ENSMUSG00000048481,0.49657872324618685,0.0,0.0,0.4916202055205831,0.5015050405749942,Mypop
ENSMUSG00000036046,0.49650340642343993,0.0,0.0,0.4915443988921872,0.5014302152456267,5031439G07Rik
ENSMUSG00000020434,0.4964651024500707,0.0,0.0,0.49150584584655893,0.5013921612034057,4921536K21Rik
ENSMUSG00000048582,0.49636740577060506,0.0,0.0,0.49140751398073523,0.5012951019026517,Gja3
ENSMUSG00000020522,0.4962115466089759,0.0,0.0,0.4912506417443677,0.501140259318369,Mfap3
ENSMUSG00000042688,0.49598373385631345,0.0,0.0,0.4910213488021448,0.5009139318860795,Mapk6
ENSMUSG00000003051,0.4959437623252558,0.0,0.0,0.49098111763114344,0.5008742208965776,Elf3
ENSMUSG00000074158,0.4958837655318999,0.0,0.0,0.49092073116104623,0.5008146151340404,Zfp976
ENSMUSG00000020733,0.49581424730874335,0.0,0.0,0.4908507614794892,0.5007455499394049,Slc9a3r1
ENSMUSG00000014402,0.4957462422551417,0.0,0.0,0.4907823148561145,0.5006779879927179,Tsg101
ENSMUSG00000043162,0.49559055433455185,0.0,0.0,0.49062561625488027,0.5005233142762981,Pyurf
ENSMUSG00000044702,0.49545567549602215,0.0,0.0,0.49048986208181494,0.5003893138298939,Palb2
ENSMUSG00000042650,0.49543190406353343,0.0,0.0,0.4904659364028444,0.5003656971832479,Alkbh5
ENSMUSG00000025817,0.49541460684582356,0.0,0.0,0.4904485269528104,0.5003485125904176,Nudt5
ENSMUSG00000097494,0.49529393473608957,0.0,0.0,0.4903270719770716,0.5002286260874365,4933406C10Rik
ENSMUSG00000048310,0.49526901927735567,0.0,0.0,0.4903019949021517,0.5002038728112412,Pskh1
ENSMUSG00000063047,0.4952000482591357,0.0,0.0,0.4902325765406056,0.5001353507049542,Zfp780b
ENSMUSG00000027282,0.49519435036418635,0.0,0.0,0.4902268416921507,0.5001296898931519,Mtch2
ENSMUSG00000006932,0.4951151052051618,0.0,0.0,0.4901470826359087,0.5000509604352331,Ctnnb1
ENSMUSG00000020605,0.4948965226549915,0.0,0.0,0.48992708303019605,0.49983379992460675,Hs1bp3
ENSMUSG00000075000,0.4948310291719284,0.0,0.0,0.4898611650806565,0.4997687324037447,Nrbf2
ENSMUSG00000024735,0.49477046994056273,0.0,0.0,0.4898002134125073,0.4997085669931754,Prpf19
ENSMUSG00000108258,0.4946486237024275,0.0,0.0,0.4896775777318857,0.49958751298502385,Gm43913
ENSMUSG00000106247,0.49463219039973083,0.0,0.0,0.4896610379727774,0.49957118651497645,Gm43720
ENSMUSG00000045404,0.494475007064955,0.0,0.0,0.48950283657100035,0.49941502484937295,Kcnk13
ENSMUSG00000046962,0.4944498201618426,0.0,0.0,0.48947748656425816,0.49939000162768504,Zbtb21
ENSMUSG00000007836,0.4943234058261917,0.0,0.0,0.4893502537302178,0.4992644086928518,Hnrnpa0
ENSMUSG00000072437,0.49428754972187283,0.0,0.0,0.4893141655059309,0.4992287855324869,Nanos1
ENSMUSG00000028946,0.49424732749951816,0.0,0.0,0.4892736829191458,0.4991888245992742,Hes3
ENSMUSG00000027854,0.494237336778153,0.0,0.0,0.4892636275296776,0.49917889877576344,Sike1
ENSMUSG00000006335,0.4941911445908252,0.0,0.0,0.48921713636600206,0.4991330066273718,Tfpt
ENSMUSG00000001674,0.49416016128397156,0.0,0.0,0.4891859525372674,0.49910222455543324,Ddx18
ENSMUSG00000055239,0.49413078473847816,0.0,0.0,0.4891563858804899,0.4990730387975071,Kcmf1
ENSMUSG00000097476,0.49397867187217903,0.0,0.0,0.48900328879361954,0.49892191365712046,Gm26583
ENSMUSG00000050266,0.4939600120460789,0.0,0.0,0.4889845082533787,0.4989033749755711,Olfr690
ENSMUSG00000011158,0.49393853352479633,0.0,0.0,0.48896289078896393,0.49888203589295693,Brf1
ENSMUSG00000020437,0.4939354433090378,0.0,0.0,0.48895978058330714,0.4988789657384014,Myo1g
ENSMUSG00000048502,0.4938844982978657,0.0,0.0,0.4889085060387559,0.498828351436484,Duxbl1
ENSMUSG00000023118,0.49387880238254805,0.0,0.0,0.48890277328204185,0.4988226924940729,Sympk
ENSMUSG00000050953,0.49385581764261854,0.0,0.0,0.4888796398803089,0.49879985694671397,Gja1
ENSMUSG00000038437,0.49384015207811016,0.0,0.0,0.4888638729973216,0.4987842930625134,Mllt6
ENSMUSG00000028179,0.4938261321414654,0.0,0.0,0.4888497623882042,0.4987703641222139,Cth
ENSMUSG00000022864,0.49372457978181283,0.0,0.0,0.4887475533270382,0.4986694708115186,D16Ertd472e
ENSMUSG00000020089,0.49366943797339596,0.0,0.0,0.4886920549941936,0.498614686803267,Ppa1
ENSMUSG00000086290,0.493648253103713,0.0,0.0,0.4886707331625002,0.4985936393859247,Snhg12
ENSMUSG00000040820,0.49358013674853213,0.0,0.0,0.4886021764694979,0.4985259649459145,Hlcs
ENSMUSG00000097370,0.4935791088986433,0.0,0.0,0.48860114197554955,0.4985249437638958,4930467K11Rik
ENSMUSG00000108723,0.4935698677103839,0.0,0.0,0.4885918410525381,0.4985157625244773,Gm44837
ENSMUSG00000003500,0.4935522789320089,0.0,0.0,0.48857413858397536,0.4984982878438262,Impdh1
ENSMUSG00000040195,0.49348305379250107,0.0,0.0,0.4885044660274392,0.4984295117260745,Nemp1
ENSMUSG00000043439,0.49347235725300914,0.0,0.0,0.48849370035956496,0.49841888456303357,E130012A19Rik
ENSMUSG00000032905,0.4933984410159214,0.0,0.0,0.48841930646642967,0.49834544769701666,Atg12
ENSMUSG00000097142,0.4933915863631726,0.0,0.0,0.48841240752171755,0.4983386374953452,Gm26778
ENSMUSG00000040658,0.49333608294452114,0.0,0.0,0.4883565454855945,0.4982834939829819,Dnph1
ENSMUSG00000063364,0.49332664545883986,0.0,0.0,0.48834704702669723,0.4982741176897376,3300002I08Rik
ENSMUSG00000021775,0.4933024194916693,0.0,0.0,0.48832266454706164,0.49825004879787516,Nr1d2
ENSMUSG00000026575,0.49325412793344664,0.0,0.0,0.48827406102321935,0.4982020703276783,Nme7
ENSMUSG00000027498,0.4932247099335347,0.0,0.0,0.48824445299685854,0.498172843038248,Cstf1
ENSMUSG00000021550,0.4931716629723818,0.0,0.0,0.48819106340625196,0.49812013994056353,2210016F16Rik
ENSMUSG00000091931,0.4930853911729445,0.0,0.0,0.4881042344582876,0.49803442729809727,AK010878
ENSMUSG00000052658,0.49299671344903223,0.0,0.0,0.48801498415100397,0.4979463242239866,5830454E08Rik
ENSMUSG00000051518,0.49298648457994804,0.0,0.0,0.48800468924181606,0.49793616163349524,Rps19bp1
ENSMUSG00000051149,0.49294593863180636,0.0,0.0,0.4879638815326609,0.4978958783919695,Adnp
ENSMUSG00000001289,0.49288470770065096,0.0,0.0,0.48790225534137105,0.4978350441497542,Pfdn5
ENSMUSG00000034173,0.49280960487103237,0.0,0.0,0.4878266677730555,0.4977604278126382,Zbed5
ENSMUSG00000026473,0.49272854297795843,0.0,0.0,0.4877450827633526,0.49767989093076564,Glul
ENSMUSG00000029469,0.49256232951903106,0.0,0.0,0.4875777969515251,0.4975147537146957,Ift81
ENSMUSG00000024182,0.49252992284233316,0.0,0.0,0.48754518124056756,0.497482556831502,Axin1
ENSMUSG00000041653,0.49252916545833425,0.0,0.0,0.4875444189713466,0.49748180435047284,Pnpla3
ENSMUSG00000057706,0.49233363580136014,0.0,0.0,0.48734762837770795,0.49728754021686317,Mex3b
ENSMUSG00000025736,0.4922489439952872,0.0,0.0,0.48726239056614135,0.4972033964059864,Jmjd8
ENSMUSG00000028636,0.49222541116711277,0.0,0.0,0.48723870603941,0.4971800158295599,Ppcs
ENSMUSG00000040860,0.4918796117505604,0.0,0.0,0.48689067835837785,0.4968364528224921,Crocc
ENSMUSG00000035726,0.49187626250041744,0.0,0.0,0.4868873075340611,0.49683312522556017,Supt16
ENSMUSG00000040327,0.49184919708297303,0.0,0.0,0.48686006778035257,0.4968062347831873,Cul9
ENSMUSG00000052848,0.49162861245365613,0.0,0.0,0.4866380626628016,0.49658707585535605,C130026L21Rik
ENSMUSG00000056310,0.491617956112496,0.0,0.0,0.48662733771483524,0.4965764883731647,Tyw1
ENSMUSG00000053293,0.49154015485156693,0.0,0.0,0.4865490356056145,0.49649918980242386,Pom121
ENSMUSG00000044005,0.4914842761792176,0.0,0.0,0.4864927972618682,0.49644367212531226,Gls2
ENSMUSG00000037791,0.4914791574793814,0.0,0.0,0.4864876456168263,0.49643858649199046,Phf12
ENSMUSG00000029512,0.4913500964222495,0.0,0.0,0.48635775400582465,0.49631035904955484,Ulk1
ENSMUSG00000039693,0.49126696904839245,0.0,0.0,0.4862740917945404,0.49622776848682076,Msantd3
ENSMUSG00000047281,0.4912649139142449,0.0,0.0,0.4862720234389205,0.4962257266229629,Sfn
ENSMUSG00000046675,0.4912595434743353,0.0,0.0,0.48626661844915947,0.4962203908604785,Tmem251
ENSMUSG00000054520,0.49112062618199953,0.0,0.0,0.48612680758778387,0.49608237043967435,Sh3bp2
ENSMUSG00000048652,0.49111889929442953,0.0,0.0,0.4861250695938227,0.4960806546995798,Samd13
ENSMUSG00000038502,0.4908925645129401,0.0,0.0,0.48589727949338124,0.4958557806282988,Ptov1
ENSMUSG00000025409,0.49084159293606416,0.0,0.0,0.48584598026597126,0.49580513791788305,Mbd6
ENSMUSG00000078995,0.4906999613450231,0.0,0.0,0.48570343843318875,0.49566441995065963,Zfp456
ENSMUSG00000012429,0.4906465988592435,0.0,0.0,0.4856497330648614,0.4956114016230098,Mplkip
ENSMUSG00000044787,0.49064388247245616,0.0,0.0,0.4856469992248433,0.49560870275440544,Spata32
ENSMUSG00000037017,0.490620016097599,0.0,0.0,0.4856229795088137,0.4955849902914747,Zscan21
ENSMUSG00000056153,0.4906121692596906,0.0,0.0,0.4856150822567141,0.49557719405544287,Socs6
ENSMUSG00000097165,0.4905807471093279,0.0,0.0,0.48558345823418514,0.4955459745289763,2210008F06Rik
ENSMUSG00000005493,0.49056247755634347,0.0,0.0,0.4855650713141442,0.49552782278023605,Msh4
