,Surface ectoderm_corr,Surface ectoderm_pval,Surface ectoderm_qval,Surface ectoderm_ci_low,Surface ectoderm_ci_high,gene_annotation
ENSMUSG00000021725,0.3708444191906271,0.0,0.0,0.3651727913865543,0.37648851878844797,Parp8
ENSMUSG00000086653,0.37077382768390804,0.0,0.0,0.3651018582466377,0.37641827248444076,9130015L21Rik
ENSMUSG00000053644,0.3707691616362154,0.0,0.0,0.3650971696195574,0.37641362925211175,Aldh7a1
ENSMUSG00000040714,0.37074747250154483,0.0,0.0,0.3650753755331616,0.37639204616610517,Klc3
ENSMUSG00000039714,0.3707264976108553,0.0,0.0,0.36505429915282095,0.3763711738259682,Cplx3
ENSMUSG00000001988,0.37071072452880643,0.0,0.0,0.36503844975455746,0.3763554778579854,Npas1
ENSMUSG00000012705,0.370703685975253,0.0,0.0,0.36503137714684597,0.37634847371463725,Retn
ENSMUSG00000023999,0.37069367828102817,0.0,0.0,0.36502132103419765,0.37633851494509435,Kif6
ENSMUSG00000079644,0.3706916174628112,0.0,0.0,0.3650192502456597,0.3763364642014513,Gm1110
ENSMUSG00000029564,0.3706624126355656,0.0,0.0,0.364989904130324,0.37630740213979913,4930519G04Rik
ENSMUSG00000056938,0.3704663635443099,0.0,0.0,0.364792906878023,0.37611231113214727,Acbd4
ENSMUSG00000030165,0.3704005315918127,0.0,0.0,0.36472675665340953,0.3760468007853433,Klrd1
ENSMUSG00000108800,0.3703923404968323,0.0,0.0,0.3647185259616486,0.37603864970197953,1700011C11Rik
ENSMUSG00000049241,0.37027951482796195,0.0,0.0,0.3646051549695635,0.3759263750716578,Hcar1
ENSMUSG00000024743,0.3702138676117502,0.0,0.0,0.3645391905363869,0.37586104839897794,Syt7
ENSMUSG00000067656,0.37020952486955727,0.0,0.0,0.364534826811436,0.3758567268596335,Slc22a27
ENSMUSG00000091996,0.3702081155686354,0.0,0.0,0.364533410701271,0.3758553244393791,BC049352
ENSMUSG00000052316,0.37017117182415604,0.0,0.0,0.364496288467059,0.37581856105710004,Lrrc15
ENSMUSG00000068806,0.37013394168579894,0.0,0.0,0.3644588784735353,0.37578151266115684,Olfr1259
ENSMUSG00000094035,0.3701248149961576,0.0,0.0,0.3644497076965423,0.3757724305215522,Ldlrad2
ENSMUSG00000004359,0.37010961399421505,0.0,0.0,0.36443443326714203,0.37575730371772986,Spic
ENSMUSG00000021743,0.3700583997583178,0.0,0.0,0.364382971666663,0.3757063394432059,Fezf2
ENSMUSG00000041681,0.370023732251881,0.0,0.0,0.3643481367359636,0.3756718411191144,Iapp
ENSMUSG00000097401,0.3700044056633364,0.0,0.0,0.36432871681792617,0.3756526088402657,Gm26744
ENSMUSG00000022243,0.3699878655756667,0.0,0.0,0.36431209686089766,0.37563614946088913,Slc45a2
ENSMUSG00000106219,0.36998409481178074,0.0,0.0,0.3643083078891201,0.37563239709616003,5830416I19Rik
ENSMUSG00000037466,0.3699290757184957,0.0,0.0,0.36425302314645375,0.3755776464433108,4930427A07Rik
ENSMUSG00000058420,0.3697439231721302,0.0,0.0,0.36406697691954937,0.37539339697430385,Syt17
ENSMUSG00000023367,0.3697301184034543,0.0,0.0,0.36405310553719133,0.3753796595201889,Tmem176a
ENSMUSG00000031709,0.3696486141855784,0.0,0.0,0.3639712080792973,0.3752985526811043,Tbc1d9
ENSMUSG00000024979,0.3696201448392501,0.0,0.0,0.3639426013952899,0.3752702221184236,Tectb
ENSMUSG00000108379,0.36960631532338556,0.0,0.0,0.363928705168952,0.37525646001549434,A730082K24Rik
ENSMUSG00000017210,0.36956976347189624,0.0,0.0,0.3638919770117222,0.3752200863265506,Med24
ENSMUSG00000025575,0.3695690678355321,0.0,0.0,0.3638912780201676,0.3752193940807172,Cant1
ENSMUSG00000035305,0.3695591911333982,0.0,0.0,0.3638813536814533,0.37520956551693735,Ror1
ENSMUSG00000004842,0.3695059956693189,0.0,0.0,0.3638279016711096,0.3751566293019727,Pou1f1
ENSMUSG00000040254,0.3694930809844188,0.0,0.0,0.36381492470807886,0.3751437775514771,Sema3d
ENSMUSG00000078783,0.36935934765150574,0.0,0.0,0.36368054660617116,0.3750106957852353,Gm9733
ENSMUSG00000079017,0.3693331722825104,0.0,0.0,0.36365424506543337,0.37498464791887787,Ifi27l2a
ENSMUSG00000025127,0.3693149985723269,0.0,0.0,0.36363598375880457,0.37496656272926504,Gcgr
ENSMUSG00000048924,0.3692813798643945,0.0,0.0,0.3636022030217548,0.37493310776011274,Ccdc125
ENSMUSG00000079852,0.3692271128505471,0.0,0.0,0.3635476744934873,0.37487910502086214,Klra4
ENSMUSG00000029547,0.3692065438781351,0.0,0.0,0.3635270064087315,0.374858636207138,Ints1
ENSMUSG00000055561,0.36920079070071354,0.0,0.0,0.36352122551041527,0.3748529110432897,Spink5
ENSMUSG00000063296,0.3691199829531062,0.0,0.0,0.363440028448002,0.37477249672204943,Tmem117
ENSMUSG00000021087,0.3690743333068274,0.0,0.0,0.36339415890943083,0.3747270692913027,Rtn1
ENSMUSG00000027301,0.36904209983022696,0.0,0.0,0.3633617701822118,0.37469499270601286,Oxt
ENSMUSG00000098685,0.36903287427634246,0.0,0.0,0.3633525001965242,0.3746858120535509,Gm27224
ENSMUSG00000023943,0.36894510004288394,0.0,0.0,0.36326430328400533,0.3745984649680414,Sult1c1
ENSMUSG00000068885,0.36893851146620693,0.0,0.0,0.36325768298397726,0.3745919084502218,Lce3f
ENSMUSG00000055026,0.36889350114115793,0.0,0.0,0.36321245595397006,0.3745471171223875,Gabrg3
ENSMUSG00000026475,0.3688508098646539,0.0,0.0,0.3631695591624481,0.37450463353541164,Rgs16
ENSMUSG00000029304,0.3688390559415914,0.0,0.0,0.3631577486604451,0.3744929367900448,Spp1
ENSMUSG00000043312,0.3687040678057341,0.0,0.0,0.36302211087363795,0.37435860518343916,Olfr131
ENSMUSG00000007833,0.3686650050042097,0.0,0.0,0.3629828601213597,0.37431973232375537,Aldh16a1
ENSMUSG00000020592,0.3686416927148398,0.0,0.0,0.36295943567446737,0.3742965333803072,Sdc1
ENSMUSG00000000782,0.368569510437207,0.0,0.0,0.3628869061669455,0.3742247020128821,Tcf7
ENSMUSG00000098501,0.368554057739853,0.0,0.0,0.36287137914397194,0.3742093244291549,Gm19272
ENSMUSG00000047654,0.36846034533434135,0.0,0.0,0.36277721606063323,0.37411606748128884,Tssk6
ENSMUSG00000024245,0.3683834573046394,0.0,0.0,0.3626999583508686,0.3740395530545857,Tmem178
ENSMUSG00000029465,0.3683223471495633,0.0,0.0,0.3626385544319684,0.3739787397820624,Arpc3
ENSMUSG00000069041,0.3683173516560037,0.0,0.0,0.36263353492665584,0.37397376855522996,Slc25a31
ENSMUSG00000029769,0.368311184048122,0.0,0.0,0.36262733767349437,0.37396763090743446,Ccdc136
ENSMUSG00000021919,0.3682592087589233,0.0,0.0,0.36257511257936825,0.37391590807636743,Chat
ENSMUSG00000063975,0.3681149799790694,0.0,0.0,0.36243019079054667,0.37377237967067867,Slco1a5
ENSMUSG00000042096,0.36810613801960146,0.0,0.0,0.36242130635503894,0.37376358063890325,Dao
ENSMUSG00000020701,0.36806151644494156,0.0,0.0,0.36237647043779914,0.3737191756863478,Tmem132e
ENSMUSG00000056632,0.36805681380771393,0.0,0.0,0.3623717452126863,0.373714495877265,Dsg3
ENSMUSG00000044265,0.36804317658968494,0.0,0.0,0.36235804249350767,0.3737009248571402,Olfm5
ENSMUSG00000026858,0.3680404503086242,0.0,0.0,0.36235530311809566,0.37369821180972657,Miga2
ENSMUSG00000066975,0.36793493356291535,0.0,0.0,0.36224927965001935,0.3735932071787103,Cryba4
ENSMUSG00000085486,0.36792171866260154,0.0,0.0,0.36223600129824474,0.37358005640534026,Gm11634
ENSMUSG00000097779,0.3678817530418812,0.0,0.0,0.3621958437962863,0.3735402847089129,4833407H14Rik
ENSMUSG00000038148,0.3678339479300725,0.0,0.0,0.36214780919233247,0.37349271153345986,Cldn16
ENSMUSG00000057982,0.36783052227708773,0.0,0.0,0.36214436709539455,0.3734893024995939,Zfp809
ENSMUSG00000074215,0.36780088611631667,0.0,0.0,0.36211458868044233,0.37345981010849794,Gm10643
ENSMUSG00000021417,0.36772966765034354,0.0,0.0,0.3620430284118272,0.37338893708772264,Eci2
ENSMUSG00000068740,0.3676872068317301,0.0,0.0,0.36200036384060014,0.3733466821938918,Celsr2
ENSMUSG00000090302,0.367664821309116,0.0,0.0,0.3619778709083404,0.3733244052262377,Gm7714
ENSMUSG00000071893,0.3676607939695793,0.0,0.0,0.36197382424562835,0.3733203974159379,Vmn1r4
ENSMUSG00000102897,0.36762023905898833,0.0,0.0,0.3619330747645203,0.37328003915105545,Gm37853
ENSMUSG00000032854,0.3676054945657841,0.0,0.0,0.36191825953696755,0.37326536614675165,Ugt8a
ENSMUSG00000028329,0.3675941396984497,0.0,0.0,0.3619068501984308,0.37325406633173486,Xpa
ENSMUSG00000043289,0.3675867069527817,0.0,0.0,0.36189938179755843,0.37324666962167496,Mei4
ENSMUSG00000050702,0.36758135683966386,0.0,0.0,0.361894006020167,0.3732413454466529,4930563M21Rik
ENSMUSG00000032875,0.3675287637146016,0.0,0.0,0.36184116062817273,0.37318900728056154,Arhgef17
ENSMUSG00000072511,0.3675232718568225,0.0,0.0,0.361835642430387,0.37318354204392634,Hhla1
ENSMUSG00000051036,0.36750266000699316,0.0,0.0,0.36181493172571505,0.3731630301041453,Ttc24
ENSMUSG00000052658,0.3674330554822825,0.0,0.0,0.3617449934178073,0.3730937629265704,5830454E08Rik
ENSMUSG00000094733,0.3674283256674795,0.0,0.0,0.36174024092386076,0.3730890560331236,Gm5416
ENSMUSG00000071478,0.3673610633569627,0.0,0.0,0.36167265612708815,0.3730221196538074,Hist1h2ad
ENSMUSG00000079011,0.3673389472086064,0.0,0.0,0.36165043395687024,0.3730001106602133,Gm11033
ENSMUSG00000051379,0.36728980963224817,0.0,0.0,0.3616010608446673,0.3729512111371065,Flrt3
ENSMUSG00000048498,0.367286190911116,0.0,0.0,0.3615974247788344,0.3729476099460867,Cd300e
ENSMUSG00000034854,0.36723260648438383,0.0,0.0,0.3615435835396757,0.3728942850775669,Mfsd12
ENSMUSG00000090841,0.36722056918405954,0.0,0.0,0.3615314885537732,0.37288230607971384,Myl6
ENSMUSG00000020777,0.36721827740740653,0.0,0.0,0.3615291857946037,0.3728800254030304,Acox1
ENSMUSG00000096956,0.3671896438738637,0.0,0.0,0.36150041505098607,0.37285153054710957,Snhg18
ENSMUSG00000041831,0.36713734349086236,0.0,0.0,0.36144786407583807,0.37279948343719443,Sytl3
ENSMUSG00000109062,0.3671003112346073,0.0,0.0,0.3614106544050239,0.372762630494101,Gm44622
ENSMUSG00000045973,0.36705392741320586,0.0,0.0,0.36136404839304226,0.3727164712416933,Slc25a51
ENSMUSG00000026841,0.36702128563122144,0.0,0.0,0.361331250265468,0.37268398747930914,Fibcd1
ENSMUSG00000021585,0.366949030879931,0.0,0.0,0.36125864948291436,0.37261208246553323,Cast
ENSMUSG00000049052,0.3669024712652526,0.0,0.0,0.3612118669286924,0.3725657481791617,Olfr812
ENSMUSG00000050621,0.3669017548070857,0.0,0.0,0.3612111470401613,0.3725650351881205,Rps27rt
ENSMUSG00000059323,0.36689625684030547,0.0,0.0,0.3612056227496294,0.37255956382719563,Tonsl
ENSMUSG00000104937,0.36687088149757696,0.0,0.0,0.36118012591730536,0.37253431127615955,Gm43057
ENSMUSG00000040296,0.3668569823827313,0.0,0.0,0.36116616026123755,0.3725204794157995,Ddx58
ENSMUSG00000061906,0.3668449074233102,0.0,0.0,0.361154027495707,0.37250846288217065,Ugt2b38
ENSMUSG00000031586,0.3668310657002899,0.0,0.0,0.36114011951097047,0.372494688131253,Rbpms
ENSMUSG00000019818,0.36681924640170427,0.0,0.0,0.3611282436342211,0.37248292601745114,Cd164
ENSMUSG00000039913,0.36680668543072276,0.0,0.0,0.3611156225367649,0.3724704258176593,Pak7
ENSMUSG00000085318,0.36677397752755625,0.0,0.0,0.36108275807818324,0.3724378761488418,Gm12524
ENSMUSG00000073976,0.3667668605124976,0.0,0.0,0.36107560699961433,0.3724307935626446,1700026J12Rik
ENSMUSG00000068940,0.36673749809321593,0.0,0.0,0.36104610405278115,0.372401573178333,Tcl1b3
ENSMUSG00000032268,0.36663556897696564,0.0,0.0,0.36094368719562864,0.3723001370371256,Tmprss5
ENSMUSG00000014543,0.36662238005593173,0.0,0.0,0.36093043517433493,0.3722870118937568,Klra17
ENSMUSG00000021759,0.36658182436804254,0.0,0.0,0.360889685468717,0.3722466523068112,Plpp1
ENSMUSG00000062524,0.3665652019417969,0.0,0.0,0.36087298352734365,0.37223011024962377,Ncr1
ENSMUSG00000049583,0.3665302271813389,0.0,0.0,0.3608378414733565,0.3721953045795956,Grm5
ENSMUSG00000033508,0.36646689061237875,0.0,0.0,0.3607742019899778,0.37213227417969086,Asprv1
ENSMUSG00000037346,0.3664253525543257,0.0,0.0,0.3607324653001723,0.3720909368882926,Hrh4
ENSMUSG00000040297,0.3664201079816972,0.0,0.0,0.3607271956500279,0.37208571766275494,Suco
ENSMUSG00000109214,0.36641832196556695,0.0,0.0,0.36072540109394285,0.37208394027838315,Gm44659
ENSMUSG00000045502,0.3663812953424575,0.0,0.0,0.3606881974350713,0.3720470925943917,Hcar2
ENSMUSG00000097614,0.3663800061892819,0.0,0.0,0.3606869021183811,0.3720458096710043,Gm26508
ENSMUSG00000025330,0.36633175551999564,0.0,0.0,0.3606384207756975,0.37199779215584505,Padi4
ENSMUSG00000111598,0.36627932413639186,0.0,0.0,0.36058573876671113,0.37194561409379745,RP23-241P13.4
ENSMUSG00000031445,0.36626233103804057,0.0,0.0,0.36056866444805263,0.3719287030896993,Proz
ENSMUSG00000020340,0.36621994892712173,0.0,0.0,0.36052607978398793,0.3718865257118535,Cyfip2
ENSMUSG00000111034,0.3662033938407876,0.0,0.0,0.36050944558381265,0.3718700505909649,RP24-167A12.2
ENSMUSG00000037101,0.36616121477218094,0.0,0.0,0.360467064965236,0.3718280752422812,Ttc29
ENSMUSG00000029223,0.36602272654922213,0.0,0.0,0.3603279151505138,0.3716902557381442,Uchl1
ENSMUSG00000043079,0.36597531672051614,0.0,0.0,0.36028027889181197,0.3716430747801324,Synpo
ENSMUSG00000028883,0.3659599722345497,0.0,0.0,0.3602648611267312,0.3716278043633185,Sema3a
ENSMUSG00000100106,0.3659215664207983,0.0,0.0,0.36022627191584716,0.37158958392428665,Gm28856
ENSMUSG00000087197,0.3658945771643286,0.0,0.0,0.3601991537907532,0.37156272492633496,Gm13780
ENSMUSG00000040703,0.3657585552421207,0.0,0.0,0.3600624825359473,0.37142735934368176,Cyp2s1
ENSMUSG00000004654,0.365679030439283,0.0,0.0,0.3599825782160379,0.3713482181561306,Ghrhr
ENSMUSG00000069792,0.36565707369345785,0.0,0.0,0.35996051670052065,0.37132636731172236,Wfdc17
ENSMUSG00000068117,0.36561258595774143,0.0,0.0,0.35991581670486444,0.371282094129273,Mei1
ENSMUSG00000106333,0.365578078635139,0.0,0.0,0.3598811447588921,0.3712477532091382,4930428O21Rik
ENSMUSG00000002602,0.3655407118473193,0.0,0.0,0.35984359972385566,0.3712105665953121,Axl
ENSMUSG00000078612,0.3655368199334405,0.0,0.0,0.359839689245813,0.3712066934462946,1700024P16Rik
ENSMUSG00000041801,0.36546218597400715,0.0,0.0,0.3597646993262037,0.3711324192962982,Phlda3
ENSMUSG00000075112,0.3654520822016807,0.0,0.0,0.359754547370471,0.37112236422856276,Olfr1211
ENSMUSG00000074146,0.36526355069983063,0.0,0.0,0.35956511703700966,0.3709347412869137,4930579C12Rik
ENSMUSG00000023484,0.3652402798526142,0.0,0.0,0.3595417352776469,0.3709115825531292,Prph
ENSMUSG00000057286,0.3652373101042039,0.0,0.0,0.35953875137551083,0.3709086271117561,St6galnac2
ENSMUSG00000034329,0.36520014493177627,0.0,0.0,0.3595014090849181,0.37087164097626335,Brip1
ENSMUSG00000027857,0.3651926922517611,0.0,0.0,0.3594939208898422,0.3708642241961085,Tshb
ENSMUSG00000033705,0.36512695391831096,0.0,0.0,0.3594278693182034,0.37079880249552705,Stard9
ENSMUSG00000072763,0.36511904340998075,0.0,0.0,0.3594199211207484,0.3707909300848695,5430403G16Rik
ENSMUSG00000041845,0.36509410705611267,0.0,0.0,0.3593948659645853,0.370766113821242,Rhod
ENSMUSG00000030208,0.36482765588173527,0.0,0.0,0.35912714587096534,0.37050094533544564,Emp1
ENSMUSG00000074991,0.36478771308894653,0.0,0.0,0.3590870129396508,0.3704611947464507,Gabrr3
ENSMUSG00000032394,0.36475325866276037,0.0,0.0,0.3590523945179881,0.3704269060974708,Igdcc3
ENSMUSG00000020143,0.36475276286490893,0.0,0.0,0.35905189636036267,0.3704264126850341,Dock2
ENSMUSG00000022178,0.36473106772009595,0.0,0.0,0.3590300979596316,0.3704048219181694,Ajuba
ENSMUSG00000022639,0.3647200303726202,0.0,0.0,0.35901900808336784,0.3703938376703455,Dubr
ENSMUSG00000031682,0.36471527355492017,0.0,0.0,0.35901422862758475,0.37038910373676365,1700011L22Rik
ENSMUSG00000068587,0.3646852974062684,0.0,0.0,0.3589841098268776,0.3703592717907099,Mgam
ENSMUSG00000000486,0.3646370285538295,0.0,0.0,0.35893561129506635,0.3703112351147475,Sept1
ENSMUSG00000030598,0.3646278075992278,0.0,0.0,0.35892634646757565,0.3703020585101146,Fbxo17
ENSMUSG00000043924,0.3646225296153414,0.0,0.0,0.3589210433717839,0.37029680591121655,Ncmap
ENSMUSG00000018899,0.3645952504559659,0.0,0.0,0.3588936344278709,0.3702696579478864,Irf1
ENSMUSG00000032534,0.36458484350310943,0.0,0.0,0.35888317796502567,0.37025930104354354,Cep63
ENSMUSG00000010025,0.3645551177928669,0.0,0.0,0.3588533108457103,0.37022971828069157,Aldh3a2
ENSMUSG00000074194,0.3645327184844345,0.0,0.0,0.35883080498856623,0.3702074266802542,Zfp791
ENSMUSG00000096947,0.36444015006992236,0.0,0.0,0.3587377963162511,0.37011530331545434,Gm26723
ENSMUSG00000075102,0.3644399461381639,0.0,0.0,0.3587375914147128,0.3701151003640341,Olfr1221
ENSMUSG00000097128,0.36443528880305154,0.0,0.0,0.35873291193219703,0.37011046541746034,Gm26884
ENSMUSG00000029135,0.3644318856210107,0.0,0.0,0.3587294925669097,0.37010707859486924,Fosl2
ENSMUSG00000109149,0.3644234306456712,0.0,0.0,0.3587209973860529,0.37009866426282206,Gm44653
ENSMUSG00000043747,0.36429320709080854,0.0,0.0,0.35859015470501104,0.3699690665784487,1520401A03Rik
ENSMUSG00000061615,0.364271027983336,0.0,0.0,0.35856787017300257,0.3699469940444915,Hist1h2ab
ENSMUSG00000097158,0.364241167253793,0.0,0.0,0.358537867515934,0.3699172767895429,Gm26516
ENSMUSG00000028989,0.36422187068398393,0.0,0.0,0.35851847923613295,0.3698980729295601,Angptl7
ENSMUSG00000048706,0.3642022272158594,0.0,0.0,0.35849874241438134,0.36987852383294323,Lurap1l
ENSMUSG00000036745,0.3640821481203113,0.0,0.0,0.3583780927657334,0.36975902151430257,Ttll7
ENSMUSG00000054589,0.3640163345523395,0.0,0.0,0.3583119665669168,0.3696935239895023,Gm9949
ENSMUSG00000021238,0.36398673182331404,0.0,0.0,0.3582822232362149,0.3696640633972721,Aldh6a1
ENSMUSG00000029510,0.36395290007272774,0.0,0.0,0.35824823081189133,0.3696303940750495,Gpc2
ENSMUSG00000032625,0.36395003791056196,0.0,0.0,0.35824535505743993,0.3696275456536204,Thsd7a
ENSMUSG00000061132,0.3639319761117052,0.0,0.0,0.3582272074863705,0.3696095705638187,Blnk
ENSMUSG00000055033,0.36393004572738696,0.0,0.0,0.3582252679352616,0.36960764944642127,Olfr420
ENSMUSG00000056144,0.36391898084464447,0.0,0.0,0.3582141505098058,0.3695966376803477,Trim34a
ENSMUSG00000030775,0.3638481086561773,0.0,0.0,0.35814294181596,0.36952610567407407,Trat1
ENSMUSG00000028088,0.36383223559088945,0.0,0.0,0.3581269933935085,0.3695103087895663,Fmo5
ENSMUSG00000020310,0.3638162156430853,0.0,0.0,0.35811089739459345,0.3694943657241587,Madcam1
ENSMUSG00000026735,0.3637950610852237,0.0,0.0,0.3580896424154066,0.3694733126854204,Ptf1a
ENSMUSG00000109838,0.3637918550810946,0.0,0.0,0.358086421192795,0.36947012206615387,Gm45341
ENSMUSG00000013418,0.3637537848694038,0.0,0.0,0.3580481702771685,0.369432234534255,B4galnt2
ENSMUSG00000107872,0.3637138547582956,0.0,0.0,0.35800805065451,0.3693924960073752,Gm44511
ENSMUSG00000058400,0.36361098446731116,0.0,0.0,0.3579046922298246,0.3692901191912259,Qrfpr
ENSMUSG00000059077,0.3635927691559883,0.0,0.0,0.3578863904989126,0.3692719912454575,Pth
ENSMUSG00000049148,0.36356665628360607,0.0,0.0,0.3578601537458918,0.3692460036099272,Plcxd3
ENSMUSG00000020953,0.36354752437446547,0.0,0.0,0.35784093107983467,0.36922696345143047,Coch
ENSMUSG00000030167,0.3635370323305098,0.0,0.0,0.3578303892663415,0.3692165217220071,Klrc1
ENSMUSG00000003271,0.36353194654983906,0.0,0.0,0.357825279361538,0.3692114603296502,Sult2b1
ENSMUSG00000037653,0.3635211978295063,0.0,0.0,0.3578144796563412,0.3692007631525406,Kctd8
ENSMUSG00000036526,0.3635164193804868,0.0,0.0,0.3578096785419907,0.36919600761708304,Card11
ENSMUSG00000026547,0.36333855179557145,0.0,0.0,0.35763096750304846,0.36901899272911215,Tagln2
ENSMUSG00000021665,0.36330774765312035,0.0,0.0,0.3576000173287938,0.3689883362198099,Hexb
ENSMUSG00000070031,0.36330730651188486,0.0,0.0,0.3575995740963511,0.3689878971927156,Sp140
ENSMUSG00000044948,0.36328992547889344,0.0,0.0,0.357582110671518,0.3689705994551942,Cfap43
ENSMUSG00000049717,0.36318651795527895,0.0,0.0,0.3574782130445828,0.36886768741216097,Lig4
ENSMUSG00000028749,0.3631839545048493,0.0,0.0,0.3574756374463913,0.36886513624281986,Pla2g2f
ENSMUSG00000087362,0.3631662839162645,0.0,0.0,0.3574578831222113,0.3688475503089218,Gm13710
ENSMUSG00000023055,0.363017459871414,0.0,0.0,0.357308354008759,0.3686994390757078,Calcoco1
ENSMUSG00000039013,0.3629322675135619,0.0,0.0,0.3572227581754188,0.36861465462761034,Siglecf
ENSMUSG00000032093,0.362931666214941,0.0,0.0,0.35722215402935686,0.36861405620773297,Cd3e
ENSMUSG00000036461,0.36281134111615654,0.0,0.0,0.35710125922891,0.3684943070758693,Elf1
ENSMUSG00000004609,0.362804461597789,0.0,0.0,0.35709434714395905,0.3684874604823798,Cd33
ENSMUSG00000015094,0.3627772285527657,0.0,0.0,0.35706698518802027,0.3684603577666923,Npdc1
ENSMUSG00000038301,0.36276195602012484,0.0,0.0,0.35705164036528625,0.3684451583196683,Snx10
ENSMUSG00000041840,0.36268611362073344,0.0,0.0,0.35697543902366957,0.3683696788136673,Haus1
ENSMUSG00000031775,0.36268162696770034,0.0,0.0,0.3569709311388632,0.3683652136261827,Pllp
ENSMUSG00000055373,0.36266483056650956,0.0,0.0,0.35695405525597773,0.3683484975818893,Fut9
ENSMUSG00000108415,0.362653587908454,0.0,0.0,0.3569427593989944,0.36833730870860726,Gm30146
ENSMUSG00000093803,0.36260612641521145,0.0,0.0,0.35689507334198894,0.3682900742525686,Ppp2r3d
ENSMUSG00000030286,0.36256647196292413,0.0,0.0,0.35685523128772817,0.3682506094691576,Emc3
ENSMUSG00000094372,0.36248510990054383,0.0,0.0,0.35677348437313006,0.36816963650073886,Gm21839
ENSMUSG00000026457,0.3624382779184744,0.0,0.0,0.35672643090988765,0.36812302844195094,Adipor1
ENSMUSG00000036805,0.36241846845891135,0.0,0.0,0.3567065277747275,0.36810331369109595,Noxa1
ENSMUSG00000079061,0.3623088614620229,0.0,0.0,0.35659640255853164,0.3679942306311109,Gm11042
ENSMUSG00000030364,0.36218641645162736,0.0,0.0,0.35647337881872276,0.3678723707400714,Clec2h
ENSMUSG00000026394,0.3621115780013732,0.0,0.0,0.3563981867463119,0.3677978898188908,Atp6v1g3
ENSMUSG00000074596,0.3620817691505941,0.0,0.0,0.3563682370651478,0.3677682233549495,Spint3
ENSMUSG00000102418,0.36206028015578945,0.0,0.0,0.3563466465539734,0.3677468369986539,Sh2d1b1
ENSMUSG00000043257,0.3620481596537036,0.0,0.0,0.3563344687959969,0.3677347743854204,Pigv
ENSMUSG00000109129,0.3620146740045246,0.0,0.0,0.3563008249744611,0.36770144865744175,Gm44973
ENSMUSG00000024873,0.3619572758965578,0.0,0.0,0.3562431557760366,0.36764432463813157,Cnih2
ENSMUSG00000042265,0.36192489289579777,0.0,0.0,0.356210619850027,0.36761209625442387,Trem1
ENSMUSG00000002020,0.3619122806956901,0.0,0.0,0.35619794809390554,0.367599544269289,Ltbp2
ENSMUSG00000098040,0.3619085253923353,0.0,0.0,0.3561941750580557,0.3675958068946413,Gm20757
ENSMUSG00000109336,0.36189900349146203,0.0,0.0,0.3561846081957217,0.3675863304527529,Samd4b
ENSMUSG00000020177,0.3618717017121975,0.0,0.0,0.35615717750683645,0.3675591590097352,9530003J23Rik
ENSMUSG00000026303,0.3618279520400897,0.0,0.0,0.3561132212843461,0.367515618174394,Mlph
ENSMUSG00000027286,0.36179198285367964,0.0,0.0,0.3560770822996253,0.3674798206663336,Lrrc57
ENSMUSG00000039032,0.3617576940825316,0.0,0.0,0.35604263167875205,0.36744569553734296,Tsga13
ENSMUSG00000036086,0.36173678086971744,0.0,0.0,0.35602161975909846,0.36742488212470603,Zranb3
ENSMUSG00000025219,0.3617274588050196,0.0,0.0,0.3560122536976887,0.3674156045441018,Fgf8
ENSMUSG00000028519,0.3616795761727412,0.0,0.0,0.355964145095118,0.3673679503857995,Dab1
ENSMUSG00000043633,0.3616054861649536,0.0,0.0,0.3558897054974865,0.3672942138427129,Fam221b
ENSMUSG00000056153,0.36156726023551344,0.0,0.0,0.35585129922935343,0.36725617025155666,Socs6
ENSMUSG00000070990,0.36154924947610295,0.0,0.0,0.3558332035071686,0.3672382453971544,Foxe1
ENSMUSG00000056716,0.36152994592296495,0.0,0.0,0.3558138088974747,0.36721903391050603,Gm5420
ENSMUSG00000019892,0.3614695513664531,0.0,0.0,0.3557531294863342,0.36715892736882727,Lrriq1
ENSMUSG00000035831,0.3614501884440967,0.0,0.0,0.35573367524777016,0.3671396567760066,Krt25
ENSMUSG00000055827,0.3613825242280162,0.0,0.0,0.3556656919638237,0.36707231516944167,Gsdmc3
ENSMUSG00000100580,0.36137715332176956,0.0,0.0,0.3556602957338781,0.36706696986805215,4933436I20Rik
ENSMUSG00000020033,0.3613581744485669,0.0,0.0,0.3556412273787794,0.36704808147030143,4930463O16Rik
ENSMUSG00000018287,0.3613450609941203,0.0,0.0,0.35562805209958764,0.36703503052713693,Spag7
ENSMUSG00000022179,0.3613161869271032,0.0,0.0,0.3555990419107874,0.36700629409367835,4931414P19Rik
ENSMUSG00000052605,0.3612066912764494,0.0,0.0,0.3554890301619667,0.366897320275528,Isoc2b
ENSMUSG00000111700,0.3612010453937424,0.0,0.0,0.3554833576721805,0.3668917012956384,RP23-263O15.4
ENSMUSG00000006519,0.36119390030499804,0.0,0.0,0.3554761789117246,0.3668845902528823,Cyba
ENSMUSG00000057135,0.3611777031167389,0.0,0.0,0.3554599053956237,0.36686847024094754,Scimp
ENSMUSG00000061479,0.3611610060550701,0.0,0.0,0.3554431296541317,0.36685185273382137,Snrpa
ENSMUSG00000019232,0.36111765198270274,0.0,0.0,0.3553995713060883,0.3668087052085899,Etnppl
ENSMUSG00000024682,0.3611122280167591,0.0,0.0,0.3553941217852551,0.3668033070817395,Gif
