,Neural crest_corr,Neural crest_pval,Neural crest_qval,Neural crest_ci_low,Neural crest_ci_high,gene_annotation
ENSMUSG00000102805,0.2940180797184274,0.0,0.0,0.28801359048620945,0.29999945112681903,Gm37240
ENSMUSG00000062908,0.2939292538648129,0.0,0.0,0.2879244248809129,0.2999109706878955,Acadm
ENSMUSG00000055435,0.2938692244480929,0.0,0.0,0.28786416591550124,0.2998511746476645,Maf
ENSMUSG00000032531,0.29364903768884637,0.0,0.0,0.2876431375831009,0.2996318435065402,Amotl2
ENSMUSG00000085962,0.293574926253805,0.0,0.0,0.2875687430315417,0.29955801991698827,Gm16984
ENSMUSG00000018451,0.29351136851795856,0.0,0.0,0.2875049425535815,0.2994947089794702,6330403K07Rik
ENSMUSG00000019210,0.29348835821577046,0.0,0.0,0.28748184438271757,0.29947178801461183,Atp6v1e1
ENSMUSG00000109333,0.29348115445677636,0.0,0.0,0.28747461311640454,0.2994646122227398,Gm45028
ENSMUSG00000029616,0.2934368022372177,0.0,0.0,0.2874300915544278,0.29942043217669567,Erp29
ENSMUSG00000024261,0.2933729137730413,0.0,0.0,0.2873659592015909,0.29935679167984014,Syt4
ENSMUSG00000069520,0.2933091740903162,0.0,0.0,0.287301976251838,0.2992932993339212,Tmem19
ENSMUSG00000097567,0.2931025039295054,0.0,0.0,0.2870945176883925,0.299087430775865,Gm26637
ENSMUSG00000097248,0.29303107118427013,0.0,0.0,0.2870228125735198,0.2990162749642137,Gm2694
ENSMUSG00000024873,0.29293346604609993,0.0,0.0,0.2869248353804862,0.2989190481182956,Cnih2
ENSMUSG00000000374,0.2928513333221413,0.0,0.0,0.28684238967738024,0.29883723362323567,Trappc10
ENSMUSG00000045102,0.29281334179656276,0.0,0.0,0.28680425340946625,0.2987993892686762,Poln
ENSMUSG00000047822,0.29267623405860915,0.0,0.0,0.28666662346882915,0.29866281250010507,Angptl8
ENSMUSG00000097120,0.29264763461940435,0.0,0.0,0.28663791513411524,0.2986343237854221,Gm26887
ENSMUSG00000058099,0.2926095881263117,0.0,0.0,0.28659972379154636,0.2985964245751748,Nfam1
ENSMUSG00000045967,0.29260315016115845,0.0,0.0,0.2865932613178533,0.2985900115303411,Gpr158
ENSMUSG00000036231,0.29260106694812976,0.0,0.0,0.28659117017440644,0.29858793638097647,Agr3
ENSMUSG00000029564,0.2925580077213578,0.0,0.0,0.2865479470417106,0.2985450438144203,4930519G04Rik
ENSMUSG00000109062,0.2925533403185215,0.0,0.0,0.2865432618737691,0.29854039447525726,Gm44622
ENSMUSG00000079244,0.29253809594279284,0.0,0.0,0.28652795947678117,0.2985252090959753,Gm5622
ENSMUSG00000028266,0.2925053349815199,0.0,0.0,0.2864950738351615,0.29849257491089665,Lmo4
ENSMUSG00000026211,0.2923959446367136,0.0,0.0,0.2863852672795799,0.29838360777617,Obsl1
ENSMUSG00000022292,0.29207327659505605,0.0,0.0,0.2860613724632847,0.298062187165479,Rrm2b
ENSMUSG00000030978,0.29206010746767136,0.0,0.0,0.28604815329643446,0.29804906892094507,Rrm1
ENSMUSG00000045409,0.2920156521152156,0.0,0.0,0.2860035290414053,0.2980047853182926,Trim39
ENSMUSG00000087362,0.29192056610981887,0.0,0.0,0.28590808185611627,0.29791006658375774,Gm13710
ENSMUSG00000026976,0.2918486931704546,0.0,0.0,0.2858359359898109,0.29783847117623813,Pax8
ENSMUSG00000056972,0.2918240695370864,0.0,0.0,0.28581121886748445,0.2978139426096449,Magel2
ENSMUSG00000014361,0.29171884392670244,0.0,0.0,0.285705593835421,0.2977091231645461,Mertk
ENSMUSG00000049336,0.2916894102928454,0.0,0.0,0.28567604850176154,0.2976798031171067,Tenm2
ENSMUSG00000006517,0.29163640590116274,0.0,0.0,0.28562284298875007,0.2976270032445181,Mvd
ENSMUSG00000052516,0.2916320384785356,0.0,0.0,0.28561845899590693,0.29762265267209276,Robo2
ENSMUSG00000027577,0.29159889723684823,0.0,0.0,0.28558519202292165,0.2975896392864085,Chrna4
ENSMUSG00000023947,0.291440781520435,0.0,0.0,0.2854264766463534,0.2974321333693219,Nfkbie
ENSMUSG00000073551,0.2912490318662299,0.0,0.0,0.28523400021654643,0.2972411227917148,Spink13
ENSMUSG00000108616,0.291168501368972,0.0,0.0,0.28515316463471324,0.2971609025468199,Gm35040
ENSMUSG00000099470,0.29105836998649925,0.0,0.0,0.28504261616516036,0.2970511953203363,Gm29340
ENSMUSG00000041390,0.29103198264438535,0.0,0.0,0.2850161289132677,0.2970249095819736,Mdfic
ENSMUSG00000026709,0.2910147063649489,0.0,0.0,0.28499878722603367,0.29700769981946645,Dars2
ENSMUSG00000078487,0.29096510356476296,0.0,0.0,0.2849489966520961,0.2969582879777655,Ankrd65
ENSMUSG00000050623,0.29089353247986816,0.0,0.0,0.284877154688683,0.2968869923672414,Tex40
ENSMUSG00000038173,0.29059952348139684,0.0,0.0,0.28458203364936546,0.2965941142971262,Enpp6
ENSMUSG00000074579,0.29053796888717337,0.0,0.0,0.28452024637937273,0.2965327963346595,Lekr1
ENSMUSG00000033458,0.29044809941899463,0.0,0.0,0.2844300372952554,0.2964432722591666,Fan1
ENSMUSG00000073759,0.29038106441873923,0.0,0.0,0.28436274903970865,0.29637649482395484,4933407E24Rik
ENSMUSG00000111059,0.2903489607736101,0.0,0.0,0.2843305241294135,0.29634451450820826,RP23-456L15.4
ENSMUSG00000061175,0.2900724600601544,0.0,0.0,0.28405297955217906,0.29606907544350974,Fnip2
ENSMUSG00000027030,0.2900450443907017,0.0,0.0,0.2840254604362474,0.296041764984581,Stk39
ENSMUSG00000002475,0.29004055374307497,0.0,0.0,0.2840209528451799,0.2960372915693538,Abhd3
ENSMUSG00000057098,0.29000982599629876,0.0,0.0,0.28399010916819967,0.2960066817300947,Ebf1
ENSMUSG00000056258,0.28995925241679205,0.0,0.0,0.28393934481089494,0.2959563021830749,Kcnq3
ENSMUSG00000016028,0.28986903506803374,0.0,0.0,0.28384878722066337,0.2958664308827252,Celsr1
ENSMUSG00000074637,0.28976338314220856,0.0,0.0,0.2837427369806494,0.29576118407303564,Sox2
ENSMUSG00000020309,0.2896896470865182,0.0,0.0,0.28366872302280705,0.2956877306676672,Chac2
ENSMUSG00000071847,0.28960550405953434,0.0,0.0,0.28358426295871325,0.2956039100971047,Apcdd1
ENSMUSG00000044288,0.28957294685706125,0.0,0.0,0.2835515831111128,0.29557147763692065,Cnr1
ENSMUSG00000021239,0.28938540221769804,0.0,0.0,0.2833633322510594,0.29538465130196023,Vsx2
ENSMUSG00000055937,0.2893321950797893,0.0,0.0,0.2833099248401242,0.29533164786623123,Krt28
ENSMUSG00000021095,0.28921138779897687,0.0,0.0,0.283188662976308,0.29521130295591574,Gsc
ENSMUSG00000097545,0.2891949730246034,0.0,0.0,0.2831721864500087,0.29519495099176746,Mir124a-1hg
ENSMUSG00000026249,0.2890244996583836,0.0,0.0,0.2830010719778968,0.29502512972463946,Serpine2
ENSMUSG00000040675,0.28879984836600947,0.0,0.0,0.28277557641617246,0.2948013371951739,Mthfd1l
ENSMUSG00000021785,0.28874954093999505,0.0,0.0,0.2827250800194341,0.294751221986539,Ngly1
ENSMUSG00000040717,0.2887196704861454,0.0,0.0,0.2826950973784405,0.29472146564774065,Il17rd
ENSMUSG00000022562,0.28866352936094686,0.0,0.0,0.28263874543083645,0.29466553896878417,Oplah
ENSMUSG00000064115,0.2886083576971212,0.0,0.0,0.2825833666256632,0.29461057800802287,Cadm2
ENSMUSG00000106261,0.2885483299747658,0.0,0.0,0.28252311357556703,0.2945507794891329,Gm34086
ENSMUSG00000024757,0.288536713026329,0.0,0.0,0.28251145302575664,0.2945392068921867,Slc22a19
ENSMUSG00000051427,0.28853306987798866,0.0,0.0,0.28250779620411715,0.2945355776523911,Ccdc157
ENSMUSG00000045019,0.28849566267453275,0.0,0.0,0.28247024861577175,0.29449831324939896,Acer1
ENSMUSG00000040118,0.28846579782972037,0.0,0.0,0.2824402717049198,0.2944685623993014,Cacna2d1
ENSMUSG00000026077,0.28844465745803005,0.0,0.0,0.2824190520123657,0.29444750271380304,Npas2
ENSMUSG00000034708,0.28843078275173534,0.0,0.0,0.2824051252499412,0.29443368095975725,Grn
ENSMUSG00000014813,0.2883889267678787,0.0,0.0,0.2823631122431561,0.29439198470233546,Stc1
ENSMUSG00000027447,0.28834590829672796,0.0,0.0,0.2823199324120872,0.294349130369967,Cst3
ENSMUSG00000020228,0.28826249376694413,0.0,0.0,0.2822362050685672,0.29426603404303275,Helb
ENSMUSG00000018669,0.288195270575643,0.0,0.0,0.2821687298496489,0.29419906722315164,Cdk5rap3
ENSMUSG00000042514,0.28809644058716555,0.0,0.0,0.28206952944423447,0.29410061403899124,Klhl14
ENSMUSG00000036641,0.28807205660406204,0.0,0.0,0.2820450540892548,0.2940763230039238,Ccdc148
ENSMUSG00000021265,0.28803719592973887,0.0,0.0,0.28201006279833074,0.29404159519971923,Slc25a29
ENSMUSG00000055540,0.28801958680586787,0.0,0.0,0.2819923877023734,0.29402405318631963,Epha6
ENSMUSG00000025912,0.28798381670964457,0.0,0.0,0.2819564836070888,0.29398841940174525,Mybl1
ENSMUSG00000031608,0.28792636220296247,0.0,0.0,0.2818988139042836,0.2939311838061001,Galnt7
ENSMUSG00000052920,0.28792244286496727,0.0,0.0,0.28189487988797646,0.2939272793998526,Prkg1
ENSMUSG00000014294,0.2879153950860178,0.0,0.0,0.2818878057149015,0.2939202584707644,Ndufa2
ENSMUSG00000035104,0.28784707356261113,0.0,0.0,0.28181922835948564,0.2938521971976744,Eva1a
ENSMUSG00000034880,0.2878416261540517,0.0,0.0,0.2818137605555912,0.29384677053676006,Mrpl34
ENSMUSG00000097793,0.2877493362518299,0.0,0.0,0.28172112517546083,0.2937548320819498,Gm17259
ENSMUSG00000096991,0.28774711410682174,0.0,0.0,0.28171889471346323,0.29375261839767963,Gm26789
ENSMUSG00000052974,0.28766897976086686,0.0,0.0,0.28164046796962844,0.2936747815045119,Cyp2f2
ENSMUSG00000097698,0.2874760562446348,0.0,0.0,0.2814468228312759,0.2934825920954848,Gm26906
ENSMUSG00000022652,0.28736253063429235,0.0,0.0,0.28133287281277486,0.2933694982427163,Morc1
ENSMUSG00000045608,0.2873374832463627,0.0,0.0,0.2813077318097013,0.2933445460917048,Dbx2
ENSMUSG00000035208,0.2873066593275363,0.0,0.0,0.28127679269718514,0.2933138393624901,Slfn8
ENSMUSG00000051339,0.28720750168143044,0.0,0.0,0.28117726456884584,0.2932150586202671,2900026A02Rik
ENSMUSG00000037813,0.28711167879438043,0.0,0.0,0.281081083782461,0.29311959983962116,D630003M21Rik
ENSMUSG00000041028,0.28709312746839183,0.0,0.0,0.28106246318110223,0.29310111899084956,Ghitm
ENSMUSG00000111470,0.28704590930527446,0.0,0.0,0.2810150687138397,0.29305408019113427,RP23-350F7.1
ENSMUSG00000074802,0.28683382854731476,0.0,0.0,0.2808021964471784,0.29284280468662793,Gas2l3
ENSMUSG00000047534,0.28673973840036265,0.0,0.0,0.280707755335496,0.2927490716044326,Mis18bp1
ENSMUSG00000041180,0.28667489654037714,0.0,0.0,0.28064267167751106,0.2926844757470191,Hectd2
ENSMUSG00000046169,0.2866483341576129,0.0,0.0,0.28061601025853067,0.2926580141230485,Adamts6
ENSMUSG00000078771,0.2865448866931637,0.0,0.0,0.28051217718527255,0.29255495897699807,Evi2a
ENSMUSG00000020020,0.2864353430909913,0.0,0.0,0.28040222540436016,0.2924458306602766,Usp44
ENSMUSG00000020471,0.28637275652596345,0.0,0.0,0.2803394057018445,0.2923834812938766,Pold2
ENSMUSG00000111806,0.2861949575493529,0.0,0.0,0.2801609446988,0.292206355883945,RP23-407B23.4
ENSMUSG00000026586,0.285890546502219,0.0,0.0,0.2798554011592679,0.29190309709820017,Prrx1
ENSMUSG00000030559,0.28587974701886965,0.0,0.0,0.2798445615213413,0.29189233847101687,Rab38
ENSMUSG00000041872,0.2858047064245138,0.0,0.0,0.2797692419539697,0.2918175817251675,Il17f
ENSMUSG00000063558,0.28576773742647193,0.0,0.0,0.2797321355462615,0.2917807525390243,Aox1
ENSMUSG00000048416,0.28572595560411385,0.0,0.0,0.2796901984472083,0.29173912870857194,Mlf1
ENSMUSG00000079057,0.2857257406680687,0.0,0.0,0.27968998271244094,0.29173891458521745,Cyp4v3
ENSMUSG00000024827,0.2856607338391206,0.0,0.0,0.2796247343400678,0.29167415352470677,Gldc
ENSMUSG00000021069,0.2856459878688958,0.0,0.0,0.27960993358655495,0.2916594632962468,Pygl
ENSMUSG00000037325,0.2856387719606924,0.0,0.0,0.27960269087131506,0.2916522746641202,Bbs7
ENSMUSG00000015962,0.28560843017677123,0.0,0.0,0.27957223637544687,0.2916220475644723,1700016C15Rik
ENSMUSG00000051920,0.285525581667894,0.0,0.0,0.27948908016746493,0.2915395121408455,Rspo2
ENSMUSG00000006299,0.28549931953268626,0.0,0.0,0.2794627205136713,0.2915133492317883,Aamp
ENSMUSG00000037860,0.28542987766423,0.0,0.0,0.27939302083215434,0.2914441696919946,Aim2
ENSMUSG00000040037,0.2854121185119222,0.0,0.0,0.27937519575662023,0.29142647761785306,Negr1
ENSMUSG00000054537,0.2853796068034063,0.0,0.0,0.2793425633731301,0.2913940886987822,Tmprss11e
ENSMUSG00000020436,0.2853778751605531,0.0,0.0,0.2793408253032619,0.29139236359556964,Gabrg2
ENSMUSG00000025503,0.2853410087053278,0.0,0.0,0.2793038220270943,0.29135563635917594,Taldo1
ENSMUSG00000044068,0.28523518978118034,0.0,0.0,0.279197610481176,0.2912502169406473,Zrsr1
ENSMUSG00000043716,0.28516910295744397,0.0,0.0,0.27913127852930586,0.2911843795450333,Rpl7
ENSMUSG00000022237,0.2851410263613953,0.0,0.0,0.27910309780946013,0.2911564088998012,Ankrd33b
ENSMUSG00000050587,0.28513867515607205,0.0,0.0,0.2791007378850181,0.2911540665666012,Lrrc4c
ENSMUSG00000030237,0.2850307781844704,0.0,0.0,0.27899244087093567,0.2910465766597432,Slco1a4
ENSMUSG00000032652,0.284893416276873,0.0,0.0,0.27885456989789476,0.2909097327599988,Crebl2
ENSMUSG00000097702,0.2848651424518704,0.0,0.0,0.2788261913205341,0.2908815655283556,Gm26739
ENSMUSG00000016496,0.28474373480761894,0.0,0.0,0.278704333990128,0.2907606154768444,Cd274
ENSMUSG00000084757,0.2847424801473777,0.0,0.0,0.2787030746837206,0.2907593655444894,1700057H15Rik
ENSMUSG00000025377,0.2844966035901711,0.0,0.0,0.27845628801524797,0.29051441511776643,Tepsin
ENSMUSG00000021583,0.28445790953605665,0.0,0.0,0.27841745080785607,0.29047586673871273,Erap1
ENSMUSG00000025389,0.284289162648153,0.0,0.0,0.27824807985158695,0.29030775491938005,Mip
ENSMUSG00000046982,0.2842870940556418,0.0,0.0,0.2782460036112321,0.29030569410958507,Tshz1
ENSMUSG00000027875,0.28413393818139737,0.0,0.0,0.2780922816575042,0.2901531143023541,Hmgcs2
ENSMUSG00000087029,0.2841290976724951,0.0,0.0,0.27808742326264013,0.29014829199512676,Gm14133
ENSMUSG00000030450,0.2840887741852142,0.0,0.0,0.27804695078974273,0.2901081201236201,Oca2
ENSMUSG00000027524,0.2840449425325504,0.0,0.0,0.27800295721396484,0.2900644532533237,Edn3
ENSMUSG00000015745,0.2839701400737763,0.0,0.0,0.2779278784781057,0.2899899319518456,Plekho1
ENSMUSG00000001260,0.2839389489100775,0.0,0.0,0.27789657213406915,0.2899588580036794,Gabrg1
ENSMUSG00000108434,0.2838906517441136,0.0,0.0,0.27784809664535853,0.28991074231208974,RP23-291B1.2
ENSMUSG00000046668,0.28377829508972185,0.0,0.0,0.2777353252669126,0.2897988077148991,Cxxc5
ENSMUSG00000051729,0.28364943186437425,0.0,0.0,0.27760598659450697,0.2896704283493632,Gm5087
ENSMUSG00000025500,0.2836306691586981,0.0,0.0,0.27758715468119854,0.2896517360764335,Lmntd2
ENSMUSG00000029757,0.28362419110171067,0.0,0.0,0.27758065273049576,0.28964528233615927,Dync1i1
ENSMUSG00000027792,0.2836108289900496,0.0,0.0,0.2775672413356678,0.2896319703801907,Bche
ENSMUSG00000053040,0.2835405533510909,0.0,0.0,0.27749670653946984,0.28956195848779387,Aph1c
ENSMUSG00000029810,0.2835012970232474,0.0,0.0,0.27745730547344355,0.28952284946206686,Tmem176b
ENSMUSG00000053565,0.2834694103448827,0.0,0.0,0.27742530124377696,0.2894910824177726,Eif3k
ENSMUSG00000025358,0.2834241898021945,0.0,0.0,0.2773799140170527,0.2894460315130834,Cdk2
ENSMUSG00000058626,0.2832730176550389,0.0,0.0,0.2772281848414748,0.2892954262716118,Capn11
ENSMUSG00000023571,0.2831433734835049,0.0,0.0,0.2770980632064293,0.2891662680369225,Fam132a
ENSMUSG00000005364,0.28307071120266386,0.0,0.0,0.2770251334163275,0.2890938780155061,Il5ra
ENSMUSG00000032841,0.28305541316744776,0.0,0.0,0.2770097790696238,0.28907863729195704,Prr5l
ENSMUSG00000079022,0.2830016636200564,0.0,0.0,0.27695583169666765,0.28902508908452573,Col22a1
ENSMUSG00000079700,0.2829962190955588,0.0,0.0,0.27695036713568744,0.28901966495252246,Fpr3
ENSMUSG00000060675,0.2829369357818291,0.0,0.0,0.2768908656777896,0.2889606036597163,Pla2g16
ENSMUSG00000038058,0.2828341906027209,0.0,0.0,0.27678774253817157,0.28885824316122166,Nod1
ENSMUSG00000050295,0.2828174491114918,0.0,0.0,0.27677093947454695,0.2888415643375205,Foxc1
ENSMUSG00000029217,0.2827669651948615,0.0,0.0,0.276720269908929,0.2887912693724938,Tec
ENSMUSG00000030209,0.2827544371033703,0.0,0.0,0.2767076957519823,0.2887787881660931,Grin2b
ENSMUSG00000070425,0.28268552106829314,0.0,0.0,0.2766385263515214,0.28871013000555656,Xntrpc
ENSMUSG00000056531,0.28262990286141504,0.0,0.0,0.2765827037135609,0.28865471986935004,Ccdc18
ENSMUSG00000021728,0.2825209844280046,0.0,0.0,0.27647338505620106,0.2885462087886892,Emb
ENSMUSG00000035403,0.28251056607191255,0.0,0.0,0.2764629284257579,0.28853582938892886,Crb2
ENSMUSG00000041460,0.28233303827419287,0.0,0.0,0.27628474865682306,0.2883589651857422,Cacna2d4
ENSMUSG00000026655,0.2822899694451815,0.0,0.0,0.27624152172011585,0.28831605728497456,Fam107b
ENSMUSG00000030707,0.2822880301086892,0.0,0.0,0.2762395752648039,0.2883141251943141,Coro1a
ENSMUSG00000028681,0.2821962413144516,0.0,0.0,0.276147449593588,0.2882226792891678,Ptch2
ENSMUSG00000109129,0.2821960289472539,0.0,0.0,0.27614723644710354,0.2882224677151682,Gm44973
ENSMUSG00000021763,0.28218976538486407,0.0,0.0,0.2761409499006825,0.2882162275471142,BC067074
ENSMUSG00000043391,0.2821886077972108,0.0,0.0,0.2761397880653385,0.2882150742829819,2510009E07Rik
ENSMUSG00000027809,0.2821154084503537,0.0,0.0,0.2760663201542613,0.2881421482958212,Etfdh
ENSMUSG00000037242,0.28206693739427957,0.0,0.0,0.27601767129955407,0.28809385821427247,Clic4
ENSMUSG00000020232,0.2820210201509684,0.0,0.0,0.27597158565394186,0.28804811238214095,Hmg20b
ENSMUSG00000032952,0.2820195097973462,0.0,0.0,0.27597006976154353,0.2880466076662709,Ap4b1
ENSMUSG00000005672,0.2820009006186349,0.0,0.0,0.2759513923416321,0.2880280679482791,Kit
ENSMUSG00000038170,0.28195183130579676,0.0,0.0,0.27590214310999117,0.28797918177015513,Pde4dip
ENSMUSG00000071573,0.28184588562744944,0.0,0.0,0.27579580907682977,0.28787363139129996,Rnls
ENSMUSG00000030474,0.2818426567770153,0.0,0.0,0.2757925683930365,0.2878704145858999,Siglece
ENSMUSG00000033987,0.2818371177884766,0.0,0.0,0.27578700910507303,0.2878648962599109,Dnah17
ENSMUSG00000021917,0.28176110085165146,0.0,0.0,0.2757107136203571,0.28778916285494655,Spcs1
ENSMUSG00000081769,0.2817222376323537,0.0,0.0,0.27567170802451074,0.28775044456054794,Gm12216
ENSMUSG00000049760,0.28166459765694407,0.0,0.0,0.2756138569200446,0.2876930194941851,2410015M20Rik
ENSMUSG00000050721,0.2816298911336231,0.0,0.0,0.27557902329158684,0.28765844235226407,Plekho2
ENSMUSG00000047904,0.2816177368573082,0.0,0.0,0.2755668245066201,0.2876463333817932,Sstr2
ENSMUSG00000029055,0.28155936188517494,0.0,0.0,0.2755082357939758,0.2875881759792521,Plch2
ENSMUSG00000067219,0.28155066859097544,0.0,0.0,0.2754995106730435,0.28757951508206075,Nipal1
ENSMUSG00000047907,0.28146962748589854,0.0,0.0,0.27541817291901693,0.28749877594271367,Tshz2
ENSMUSG00000048191,0.2812489752526698,0.0,0.0,0.27519671343287916,0.2872789454433342,Muc6
ENSMUSG00000026494,0.28122534498954205,0.0,0.0,0.2751729967568618,0.2872554031443197,Kif26b
ENSMUSG00000028782,0.28113910520806223,0.0,0.0,0.27508644166988605,0.2871694843302887,Adgrb2
ENSMUSG00000056145,0.281101037137825,0.0,0.0,0.27504823444832366,0.28713155791102646,AI504432
ENSMUSG00000026435,0.28106151698285287,0.0,0.0,0.27500856985440447,0.28709218479022125,Slc45a3
ENSMUSG00000026630,0.2810070496158483,0.0,0.0,0.2749539034528907,0.287037920034875,Batf3
ENSMUSG00000033059,0.2810055221278377,0.0,0.0,0.27495237038370157,0.28703639822836696,Pygb
ENSMUSG00000097075,0.2809421223577699,0.0,0.0,0.2748887389889295,0.2869732342473449,D830044I16Rik
ENSMUSG00000044749,0.280928548245824,0.0,0.0,0.27487511529221836,0.28695971061184006,Abca6
ENSMUSG00000001383,0.2809241150000687,0.0,0.0,0.27487066585282155,0.2869552938509495,Zmat2
ENSMUSG00000017723,0.28090906138664656,0.0,0.0,0.2748555572538981,0.2869402962119332,Wfdc2
ENSMUSG00000032649,0.2809048466217965,0.0,0.0,0.27485132709454513,0.2869360971184688,Colgalt2
ENSMUSG00000038217,0.2808566472618431,0.0,0.0,0.2748029517022446,0.2868880769574333,Tlcd2
ENSMUSG00000040367,0.28083177370615003,0.0,0.0,0.27477798731603986,0.2868632958665107,Lrrd1
ENSMUSG00000105227,0.2807635372019358,0.0,0.0,0.2747095016751818,0.28679531298272076,Gm42624
ENSMUSG00000017550,0.2806483254460926,0.0,0.0,0.27459386941190506,0.28668052930633964,Atad5
ENSMUSG00000003779,0.2805618949041693,0.0,0.0,0.27450712352507,0.2865944197910403,Kif20a
ENSMUSG00000036390,0.280370153524089,0.0,0.0,0.2743146829215473,0.28640339024282996,Gadd45a
ENSMUSG00000053475,0.28033225105080645,0.0,0.0,0.27427664228669796,0.2863656284241151,Tnfaip6
ENSMUSG00000029005,0.2802921949898278,0.0,0.0,0.27423644023452226,0.2863257209892108,Draxin
ENSMUSG00000025932,0.28022086112819433,0.0,0.0,0.2741648464367839,0.2862546517565798,Eya1
ENSMUSG00000034295,0.2801824644291355,0.0,0.0,0.2741263098503599,0.2862163974712254,Fhod3
ENSMUSG00000097156,0.28011605660196603,0.0,0.0,0.2740596601312175,0.2861502359058842,Gm3764
ENSMUSG00000049115,0.2800869236840081,0.0,0.0,0.27403042111432363,0.28612121100410626,Agtr1a
ENSMUSG00000033526,0.28004356255544277,0.0,0.0,0.2739869020899523,0.28607801062518007,Ppip5k1
ENSMUSG00000023885,0.2799682296629316,0.0,0.0,0.2739112949381957,0.2860029569506307,Thbs2
ENSMUSG00000026058,0.27988910828085206,0.0,0.0,0.2738318855849863,0.2859241287486545,Khdrbs2
ENSMUSG00000057729,0.2798850466720407,0.0,0.0,0.2738278091957233,0.2859200821877161,Prtn3
ENSMUSG00000013584,0.27986028214706754,0.0,0.0,0.27380295455578474,0.2858954094082867,Aldh1a2
ENSMUSG00000040505,0.2798558092178105,0.0,0.0,0.273798465350968,0.2858909530491113,Abcg5
ENSMUSG00000055200,0.2798073066639819,0.0,0.0,0.2737497863287994,0.28584263015747957,Sertad3
ENSMUSG00000039879,0.2796676724484685,0.0,0.0,0.2736096442510843,0.28570351300087454,Heca
ENSMUSG00000030680,0.279620744969111,0.0,0.0,0.27356254615001,0.2856567592346433,Pagr1a
ENSMUSG00000020033,0.2796148904632525,0.0,0.0,0.2735566703600296,0.2856509263986023,4930463O16Rik
ENSMUSG00000105961,0.27953385130925656,0.0,0.0,0.2734753366337249,0.28557018715629323,Gm42754
ENSMUSG00000105039,0.27941058497524995,0.0,0.0,0.2733516224003359,0.28544737684506166,Gm42637
ENSMUSG00000024990,0.27937021201284656,0.0,0.0,0.2733111027826957,0.28540715319899607,Rbp4
ENSMUSG00000041578,0.2791927003699645,0.0,0.0,0.27313294658189907,0.2852302978171344,Crx
ENSMUSG00000023249,0.2791851742400115,0.0,0.0,0.27312539313319667,0.28522279950221885,Parp3
ENSMUSG00000021713,0.27915874379195643,0.0,0.0,0.2730988667524062,0.28519646672984067,Ppwd1
ENSMUSG00000038112,0.2791306544728658,0.0,0.0,0.2730706754895939,0.2851684812069169,AW551984
ENSMUSG00000044726,0.27911511123756255,0.0,0.0,0.27305507584816713,0.28515299540283734,Erich5
ENSMUSG00000057425,0.27906775174689336,0.0,0.0,0.2730075445104009,0.28510581088291065,Ugt2b37
ENSMUSG00000031950,0.2790143407765882,0.0,0.0,0.2729539397702984,0.28505259720556786,Gabarapl2
ENSMUSG00000024552,0.2789964246958539,0.0,0.0,0.2729359587001973,0.28503474729609657,Slc14a2
ENSMUSG00000015224,0.278951386816855,0.0,0.0,0.27289075746805075,0.2849898757415291,Cyp2j9
ENSMUSG00000024378,0.27888721974556674,0.0,0.0,0.27282635770793096,0.284925945592871,Stard4
ENSMUSG00000041608,0.2788444641989007,0.0,0.0,0.27278344714712516,0.28488334788172165,Entpd3
ENSMUSG00000030352,0.2787359663635767,0.0,0.0,0.27267455605123114,0.28477525046776503,Tspan9
ENSMUSG00000026873,0.27866843119204854,0.0,0.0,0.27260677617055995,0.28470796446351965,Phf19
ENSMUSG00000020163,0.27863704232328707,0.0,0.0,0.2725752735868285,0.28467669138199725,Uqcr11
ENSMUSG00000022477,0.2784599779181468,0.0,0.0,0.2723975679597292,0.28450027989112764,Aco2
ENSMUSG00000027834,0.2784260302332986,0.0,0.0,0.27236349738380644,0.28446645733957837,Serpini1
ENSMUSG00000028637,0.2784058295028206,0.0,0.0,0.27234322353362783,0.2844463310631258,Ccdc30
ENSMUSG00000034206,0.2784038588872481,0.0,0.0,0.27234124578539254,0.28444436771038495,Polq
ENSMUSG00000022821,0.27828249181443365,0.0,0.0,0.27221943952197436,0.28432344784613867,Hgd
ENSMUSG00000097881,0.2782664012266315,0.0,0.0,0.27220329072180655,0.28430741653386576,Celrr
ENSMUSG00000036144,0.27820506536416045,0.0,0.0,0.27214173299039657,0.28424630659335803,Meox2
ENSMUSG00000037326,0.2781037594535167,0.0,0.0,0.2720400607366659,0.28414537372119764,Capn15
ENSMUSG00000053030,0.27808141472926745,0.0,0.0,0.27201763522750455,0.2841231112588414,Spink2
ENSMUSG00000063659,0.27806263949527205,0.0,0.0,0.27199879211879163,0.2841044051406573,Zbtb18
ENSMUSG00000027605,0.27788279739789545,0.0,0.0,0.2718183001063115,0.28392522484899796,Acss2
ENSMUSG00000063882,0.27774127563578266,0.0,0.0,0.2716762672114651,0.2837842235798715,Uqcrh
ENSMUSG00000050815,0.2777252988309416,0.0,0.0,0.2716602327199546,0.28376830551858656,Olfr1441
ENSMUSG00000046402,0.27768470809150586,0.0,0.0,0.27161949543666175,0.2837278640083036,Rbp1
ENSMUSG00000027790,0.27767884315640784,0.0,0.0,0.2716136093293141,0.2837220206334717,Sis
ENSMUSG00000046500,0.27739870016546875,0.0,0.0,0.27133245555857793,0.2834429069619701,Fam19a4
ENSMUSG00000056158,0.2773873093584501,0.0,0.0,0.27132102367445926,0.2834315579861239,Car10
