,Foregut/Placodes_corr,Foregut/Placodes_pval,Foregut/Placodes_qval,Foregut/Placodes_ci_low,Foregut/Placodes_ci_high,gene_annotation
ENSMUSG00000050063,0.3179772414131557,0.0,0.0,0.3092126036955126,0.32668786560818497,Klk6
ENSMUSG00000063694,0.31792565725328886,0.0,0.0,0.30916070410300484,0.3266366036727674,Cycs
ENSMUSG00000070984,0.31789238749754806,0.0,0.0,0.30912723093330247,0.3266035417119464,4930552N02Rik
ENSMUSG00000050075,0.3178877373354722,0.0,0.0,0.3091225523414916,0.32659892059197015,Gpr171
ENSMUSG00000032741,0.3178791543069182,0.0,0.0,0.30911391683991807,0.3265903911667272,Tpcn1
ENSMUSG00000024556,0.317876243645497,0.0,0.0,0.3091109883842677,0.32658749868284365,Me2
ENSMUSG00000026285,0.3178386062423098,0.0,0.0,0.30907312090107364,0.3265500963164529,Pdcd1
ENSMUSG00000044375,0.3178160518854552,0.0,0.0,0.30905042868121885,0.32652768279321803,BC027072
ENSMUSG00000039789,0.3177916976767801,0.0,0.0,0.3090259256191969,0.32650348064577245,Zfp597
ENSMUSG00000074359,0.31778291352809035,0.0,0.0,0.3090170877844933,0.3264947513401777,Psg23
ENSMUSG00000097794,0.31778189705251647,0.0,0.0,0.3090160650966312,0.3264937412107878,Gm2990
ENSMUSG00000045027,0.31775569199564,0.0,0.0,0.30898969989202796,0.3264676997536417,Prss22
ENSMUSG00000031767,0.3177245255483972,0.0,0.0,0.30895834299391006,0.3264367278631657,Nudt7
ENSMUSG00000022295,0.3176855168470777,0.0,0.0,0.3089190959463881,0.3263979626475779,Atp6v1c1
ENSMUSG00000010064,0.3176679428108102,0.0,0.0,0.30890141454114567,0.32638049829590365,Slc38a3
ENSMUSG00000037992,0.31764861560230584,0.0,0.0,0.3088819692596171,0.3263612917071745,Rara
ENSMUSG00000097580,0.3176428466023835,0.0,0.0,0.308876165017367,0.32635555870978855,Gm5432
ENSMUSG00000003534,0.3176339524173408,0.0,0.0,0.30886721649978693,0.3263467200293358,Ddr1
ENSMUSG00000037022,0.3176332603483507,0.0,0.0,0.3088665202031711,0.3263460322791717,Mmaa
ENSMUSG00000000690,0.31761444762456,0.0,0.0,0.3088475925621326,0.32632733695181915,Hoxb6
ENSMUSG00000097613,0.3175835303486291,0.0,0.0,0.3088164864435575,0.3262966125931695,Gm17597
ENSMUSG00000111598,0.31755117028041346,0.0,0.0,0.30878392874021365,0.32626445442523583,RP23-241P13.4
ENSMUSG00000083649,0.31754919421119976,0.0,0.0,0.3087819406030664,0.3262624906844197,Rasl2-9
ENSMUSG00000045322,0.31754439365073234,0.0,0.0,0.3087771107257037,0.32625772007361126,Tlr9
ENSMUSG00000054302,0.31750494305106963,0.0,0.0,0.30873741921940256,0.32621851558090004,Eapp
ENSMUSG00000022780,0.31744643882886014,0.0,0.0,0.3086785577950781,0.32616037627376726,Mfi2
ENSMUSG00000006411,0.3174455676909347,0.0,0.0,0.30867768133885914,0.3261595105689919,Nectin4
ENSMUSG00000025227,0.31742289789021655,0.0,0.0,0.3086548731443353,0.32613698215111314,Mfsd13a
ENSMUSG00000097515,0.31740669302560914,0.0,0.0,0.30863856935901773,0.3261208783439553,1700040D17Rik
ENSMUSG00000052423,0.3174034270166798,0.0,0.0,0.3086352834137408,0.3261176327020341,B4galt3
ENSMUSG00000097429,0.31737852197358374,0.0,0.0,0.30861022635234725,0.3260928829613757,Gm26520
ENSMUSG00000085067,0.31736877890053045,0.0,0.0,0.30860042381170355,0.3260832006407582,Gm15631
ENSMUSG00000044029,0.3173533001521528,0.0,0.0,0.308584850591433,0.3260678184055681,Olfr178
ENSMUSG00000039050,0.31733984654991326,0.0,0.0,0.30857131488125206,0.326054448685564,Osbpl2
ENSMUSG00000048170,0.3173226379182281,0.0,0.0,0.3085540012296877,0.3260373473433695,Mcmbp
ENSMUSG00000031932,0.31728997271095744,0.0,0.0,0.30852113669099074,0.32600488577596587,Gpr83
ENSMUSG00000059668,0.31728974970320717,0.0,0.0,0.30852091232246226,0.3260046641584091,Krt4
ENSMUSG00000034189,0.3172889350471284,0.0,0.0,0.3085200926954154,0.32600385458075404,Hsdl1
ENSMUSG00000042328,0.31727471098956017,0.0,0.0,0.3085057818458523,0.32598971919141556,Hps4
ENSMUSG00000020088,0.3172522385332991,0.0,0.0,0.3084831722758157,0.32596738681332443,Sar1a
ENSMUSG00000053706,0.31719514827487694,0.0,0.0,0.3084257337306091,0.32591065237341327,B430305J03Rik
ENSMUSG00000036913,0.31717873071330305,0.0,0.0,0.308409216023336,0.32589433712366955,Trim67
ENSMUSG00000026435,0.3171730157811272,0.0,0.0,0.3084034662318112,0.3258886578048928,Slc45a3
ENSMUSG00000095448,0.3171470489362533,0.0,0.0,0.3083773410051478,0.32586285276812166,Olfr859
ENSMUSG00000020473,0.31714677642864825,0.0,0.0,0.30837706683548405,0.32586258195853385,Aebp1
ENSMUSG00000079186,0.3171417455828875,0.0,0.0,0.30837200530621384,0.32585758246012897,Gzmc
ENSMUSG00000021680,0.31712525542707737,0.0,0.0,0.30835541457917526,0.32584119505157316,Crhbp
ENSMUSG00000048012,0.31712211967631304,0.0,0.0,0.30835225970449515,0.3258380788385265,Zfp473
ENSMUSG00000023902,0.3171056941988303,0.0,0.0,0.30833573405656256,0.3258217556991002,Zscan10
ENSMUSG00000032702,0.31709336335327587,0.0,0.0,0.3083233280150688,0.3258095016768029,Kank1
ENSMUSG00000028690,0.3170925594544356,0.0,0.0,0.30832251921399767,0.32580870278628693,Mmachc
ENSMUSG00000035824,0.3170761068227,0.0,0.0,0.3083059662557589,0.32579235265241946,Tk2
ENSMUSG00000024210,0.3170644820708822,0.0,0.0,0.30829427062056886,0.32578080031822976,Ip6k3
ENSMUSG00000040010,0.31705671975869726,0.0,0.0,0.30828646097819473,0.3257730863607451,Slc7a5
ENSMUSG00000025911,0.3170133426236151,0.0,0.0,0.30824281937563874,0.3257299794186793,Adhfe1
ENSMUSG00000010453,0.31700815531840865,0.0,0.0,0.30823760044625276,0.3257248244223933,Kansl3
ENSMUSG00000001156,0.31696273245005396,0.0,0.0,0.3081919006819175,0.3256796844463968,Mxd1
ENSMUSG00000020121,0.31695269685001654,0.0,0.0,0.3081818039107252,0.32566971134243694,Srgap1
ENSMUSG00000019891,0.31694960426467045,0.0,0.0,0.30817869247518387,0.32566663801558354,Dcbld1
ENSMUSG00000029175,0.3169383721660643,0.0,0.0,0.3081673919152915,0.32565547586120625,Slc35f6
ENSMUSG00000003662,0.3169368585273996,0.0,0.0,0.3081658690509667,0.3256539716480466,Ciao1
ENSMUSG00000090544,0.3169354131008666,0.0,0.0,0.3081644148145699,0.32565253522221704,Gm6576
ENSMUSG00000099370,0.3169213480794881,0.0,0.0,0.3081502640691328,0.3256385577819414,Platr10
ENSMUSG00000085683,0.31691003498520276,0.0,0.0,0.30813888202616146,0.32562731513009335,9130409J20Rik
ENSMUSG00000040848,0.3169066800230531,0.0,0.0,0.30813550661737144,0.32562398105757334,Sft2d2
ENSMUSG00000041479,0.31689151876247756,0.0,0.0,0.30812025296004447,0.32560891419569254,Syt15
ENSMUSG00000040502,0.316860718145544,0.0,0.0,0.3080892646498527,0.32557830533928767,March9
ENSMUSG00000111656,0.31685531904853825,0.0,0.0,0.3080838326536665,0.32557293985445684,RP24-282C4.4
ENSMUSG00000042244,0.316852766945333,0.0,0.0,0.30808126499952204,0.32557040363922024,Pglyrp3
ENSMUSG00000030775,0.3168455884823453,0.0,0.0,0.30807404279610395,0.32556326986465983,Trat1
ENSMUSG00000015837,0.3167646614619485,0.0,0.0,0.30799262273414535,0.3254828465744304,Sqstm1
ENSMUSG00000038765,0.3167259554138573,0.0,0.0,0.30795368091789854,0.3254443814075086,Lmx1b
ENSMUSG00000059434,0.31665838802211177,0.0,0.0,0.30788570202682275,0.32537723444193867,Gckr
ENSMUSG00000041052,0.3166497358488614,0.0,0.0,0.3078769971665247,0.3253686360989593,Slc7a13
ENSMUSG00000091043,0.3166156113780158,0.0,0.0,0.30784266491045853,0.32533472392250823,Glyatl3
ENSMUSG00000020664,0.3165561441661031,0.0,0.0,0.3077828356549938,0.3252756266130853,Dld
ENSMUSG00000049719,0.31655488299063933,0.0,0.0,0.3077815668020932,0.3252743732817438,Prss46
ENSMUSG00000091742,0.3165462439099279,0.0,0.0,0.30777287513160295,0.32526578793262545,Gm5093
ENSMUSG00000043702,0.31652045343948454,0.0,0.0,0.30774692767224715,0.32524015785994126,Pde12
ENSMUSG00000030020,0.3165053730610172,0.0,0.0,0.30773175550420645,0.3252251712644019,Prickle2
ENSMUSG00000066319,0.3164936958454531,0.0,0.0,0.3077200072161282,0.32521356666492574,Rtp3
ENSMUSG00000001804,0.3164574126208732,0.0,0.0,0.30768350317343934,0.32517750905493026,Dsg4
ENSMUSG00000006010,0.3164553242443395,0.0,0.0,0.307681402087924,0.32517543366346635,BC003331
ENSMUSG00000109764,0.3164330691407652,0.0,0.0,0.30765901155445996,0.3251533169320546,Klkb1
ENSMUSG00000025764,0.3164215386120102,0.0,0.0,0.30764741086232944,0.32514185809115775,Jade1
ENSMUSG00000111820,0.31641519770430593,0.0,0.0,0.307641031371254,0.3251355566051936,RP23-101D11.3
ENSMUSG00000061374,0.3163803573927606,0.0,0.0,0.30760597907626896,0.3251009328837893,Fiz1
ENSMUSG00000020545,0.3163584829740767,0.0,0.0,0.3075839715763838,0.32507919443883704,Lrrc72
ENSMUSG00000078519,0.3163467627156431,0.0,0.0,0.3075721800172403,0.3250675470309946,2310026L22Rik
ENSMUSG00000020832,0.3163343217329671,0.0,0.0,0.3075596633522452,0.32505518337588096,Eral1
ENSMUSG00000044186,0.3163112487138416,0.0,0.0,0.30753644998089535,0.32503225376039135,Nkx2-6
ENSMUSG00000010362,0.31629156671208397,0.0,0.0,0.30751664826258707,0.32501269407828404,Rdm1
ENSMUSG00000047661,0.3162435021177326,0.0,0.0,0.3074682913453905,0.3249649281642828,1600012P17Rik
ENSMUSG00000040658,0.31624092549695454,0.0,0.0,0.30746569905520743,0.32496236755374275,Dnph1
ENSMUSG00000049133,0.31623238980424423,0.0,0.0,0.30745711145465343,0.3249538848979868,Flg2
ENSMUSG00000002227,0.31619615287165387,0.0,0.0,0.3074206541714429,0.32491787310976855,Mov10
ENSMUSG00000037351,0.31616206839964306,0.0,0.0,0.30738636246107065,0.32488400038555343,Actr1b
ENSMUSG00000101355,0.31613402629371773,0.0,0.0,0.30735814987230553,0.324856132472799,Hist1h3h
ENSMUSG00000070323,0.31610700672758524,0.0,0.0,0.30733096605448934,0.32482928073365275,Mmp27
ENSMUSG00000028946,0.3160604690360023,0.0,0.0,0.30728414549430516,0.32478303206927867,Hes3
ENSMUSG00000026618,0.3160521924443915,0.0,0.0,0.30727581859979564,0.32477480687593796,Iars2
ENSMUSG00000102082,0.3160030761704815,0.0,0.0,0.3072264038380303,0.32472599559071735,Gm28675
ENSMUSG00000041319,0.31599590390839416,0.0,0.0,0.3072191879928605,0.3247188678610767,Thoc6
ENSMUSG00000036815,0.315987454422873,0.0,0.0,0.30721068716435546,0.3247104708369885,Dpp10
ENSMUSG00000111180,0.3159727912274399,0.0,0.0,0.3071959348718862,0.3246958986796032,RP23-9A12.5
ENSMUSG00000022146,0.31595017483203147,0.0,0.0,0.30717318106219216,0.3246734226924321,Osmr
ENSMUSG00000084789,0.3159313940108641,0.0,0.0,0.3071542861388176,0.32465475845981084,Gm12974
ENSMUSG00000054618,0.3159084184751236,0.0,0.0,0.3071311710254426,0.3246319255435417,Gm9951
ENSMUSG00000108084,0.3158355023993967,0.0,0.0,0.30705781204916166,0.3245594620233155,Gm7932
ENSMUSG00000082361,0.31581398374721437,0.0,0.0,0.30703616271016765,0.32453807690763165,Btc
ENSMUSG00000004937,0.3157514582118637,0.0,0.0,0.30697325749705867,0.3244759393311541,Sgta
ENSMUSG00000087559,0.315738818121318,0.0,0.0,0.3069605406606126,0.3244633776607795,Gm13802
ENSMUSG00000022913,0.31571490309098393,0.0,0.0,0.30693648043573807,0.32443961099285984,Psmg1
ENSMUSG00000068547,0.31567587847042755,0.0,0.0,0.306897218910375,0.3244008284468963,Clca4a
ENSMUSG00000045493,0.3156390278778658,0.0,0.0,0.30686014463819705,0.3243642064162329,Bhlhe23
ENSMUSG00000020009,0.3156121110915383,0.0,0.0,0.30683306448635594,0.3243374565618925,Ifngr1
ENSMUSG00000029094,0.3155825592780403,0.0,0.0,0.30680333333099613,0.3243080880061695,Afap1
ENSMUSG00000038058,0.31557998972196966,0.0,0.0,0.3068007481818032,0.324305534383728,Nod1
ENSMUSG00000028584,0.31555756147779024,0.0,0.0,0.3067781838393197,0.32428324521005025,Lrrc38
ENSMUSG00000031725,0.31552711785808185,0.0,0.0,0.30674755549846905,0.32425299034616956,Ces1f
ENSMUSG00000052142,0.3154899768353222,0.0,0.0,0.30671018914171183,0.32421607958014703,Rasal3
ENSMUSG00000101315,0.3154385481693406,0.0,0.0,0.30665844850350943,0.324164969703651,Krtap28-13
ENSMUSG00000073964,0.31542649294975916,0.0,0.0,0.3066463201630826,0.3241529892030639,Olfr570
ENSMUSG00000043740,0.31541881692731333,0.0,0.0,0.3066385975832649,0.32414536075561984,B430306N03Rik
ENSMUSG00000032343,0.3153414628192032,0.0,0.0,0.3065607743638753,0.3240684860149976,Impg1
ENSMUSG00000066108,0.3153388856684259,0.0,0.0,0.306558181586078,0.3240659248329757,Muc5b
ENSMUSG00000041534,0.3153112039856681,0.0,0.0,0.30653033205864566,0.3240384146656902,Rbp3
ENSMUSG00000031904,0.31528091065131525,0.0,0.0,0.3064998550613993,0.32400830901166705,Slc7a6
ENSMUSG00000043383,0.3152795926439175,0.0,0.0,0.3064985290635747,0.3240069991694948,Olfr1342
ENSMUSG00000038768,0.3152626779476913,0.0,0.0,0.3064815118249383,0.32399018925901985,9130409I23Rik
ENSMUSG00000037172,0.31522843759045,0.0,0.0,0.3064470639086556,0.3239561610023198,E330009J07Rik
ENSMUSG00000022366,0.31520826460143136,0.0,0.0,0.3064267686452825,0.3239361129635139,Slc22a22
ENSMUSG00000047897,0.31518123512907603,0.0,0.0,0.306399575351948,0.3239092508977063,Ripply2
ENSMUSG00000107985,0.31516480778900924,0.0,0.0,0.3063830484556035,0.32389292529319763,Gm44160
ENSMUSG00000086138,0.3151289592731695,0.0,0.0,0.30634698270174454,0.32385729877144054,4930471C06Rik
ENSMUSG00000052469,0.31509909918691986,0.0,0.0,0.3063169416859396,0.32382762357666844,Tcp10c
ENSMUSG00000024858,0.3150743572744214,0.0,0.0,0.3062920498694025,0.3238030348512781,Grk2
ENSMUSG00000108583,0.3150735142361488,0.0,0.0,0.30629120172361823,0.323802197032386,Gm44854
ENSMUSG00000046748,0.3150468936721374,0.0,0.0,0.3062644198872186,0.3237757412733677,Tmem45a2
ENSMUSG00000029151,0.31502198854217506,0.0,0.0,0.30623936388987827,0.32375099031597576,Slc30a3
ENSMUSG00000040473,0.3149151101725027,0.0,0.0,0.3061318382231035,0.323644773429889,Cfap69
ENSMUSG00000024672,0.3149077513905315,0.0,0.0,0.306124434881724,0.32363746018424294,Ms4a7
ENSMUSG00000032493,0.3148883326789752,0.0,0.0,0.3061048985897358,0.32361816163114704,Prss44
ENSMUSG00000110539,0.31488647645604034,0.0,0.0,0.3061030311277457,0.3236163168937067,RP24-423G4.2
ENSMUSG00000049904,0.3148605603495399,0.0,0.0,0.3060769581115109,0.3235905611377901,Tmem17
ENSMUSG00000022432,0.31485948705720884,0.0,0.0,0.306075878321188,0.32358949448595586,Smc1b
ENSMUSG00000026798,0.31485670158882767,0.0,0.0,0.30607307598895955,0.3235867262512604,Coq4
ENSMUSG00000097821,0.31484406314532887,0.0,0.0,0.3060603610314156,0.32357416599990174,C130032M10Rik
ENSMUSG00000074807,0.3148349514677758,0.0,0.0,0.3060511941930558,0.3235651106930122,Gm10762
ENSMUSG00000068758,0.3147916429058993,0.0,0.0,0.3060076234695428,0.3235220700437277,Il3ra
ENSMUSG00000111645,0.3147849450091037,0.0,0.0,0.30600088503135725,0.3235154135777973,RP24-82E11.2
ENSMUSG00000037754,0.31470546778352804,0.0,0.0,0.30592092680893906,0.32343642790479754,Ppp1r16b
ENSMUSG00000074003,0.31468648060915433,0.0,0.0,0.30590182474236405,0.323417558144732,Gucy2d
ENSMUSG00000038628,0.31460707590724646,0.0,0.0,0.305821939635858,0.3233386443963119,Polr3k
ENSMUSG00000023047,0.3145924630966952,0.0,0.0,0.30580723843014723,0.3233241219224724,Amhr2
ENSMUSG00000074486,0.3145390218681871,0.0,0.0,0.3057534739630267,0.32327101103377187,Bglap2
ENSMUSG00000041771,0.31449260516029953,0.0,0.0,0.3057067765497193,0.32322488119991727,Slc24a4
ENSMUSG00000025169,0.314479463983478,0.0,0.0,0.30569355590920083,0.32321182123334713,Ogfod3
ENSMUSG00000106321,0.31442734768761854,0.0,0.0,0.3056411245034243,0.3231600269746322,Gm43674
ENSMUSG00000026866,0.31442344134232125,0.0,0.0,0.3056371945414013,0.32315614476532584,Kynu
ENSMUSG00000047253,0.31442076287075293,0.0,0.0,0.30563449987667857,0.3231534828429607,Krtap1-5
ENSMUSG00000111503,0.3144169151735787,0.0,0.0,0.3056306289178444,0.3231496589189245,RP24-271G1.1
ENSMUSG00000023274,0.31437244256441227,0.0,0.0,0.30558588746589793,0.32310546106470817,Cd4
ENSMUSG00000086112,0.31433870256305374,0.0,0.0,0.30555194352767234,0.32307192948606855,4930563I02Rik
ENSMUSG00000073102,0.31433641561129666,0.0,0.0,0.3055496427535534,0.32306965666074633,Drc1
ENSMUSG00000034681,0.31429854878900715,0.0,0.0,0.30551154707868333,0.3230320237260787,Rnps1
ENSMUSG00000022538,0.3142762955363093,0.0,0.0,0.30548915934896675,0.3230099079095883,Lsg1
ENSMUSG00000040327,0.31415468846418737,0.0,0.0,0.305366817573564,0.32288905171490523,Cul9
ENSMUSG00000041014,0.3141243639423316,0.0,0.0,0.3053363098877725,0.32285891439107123,Nrg3
ENSMUSG00000049649,0.3141066239671171,0.0,0.0,0.30531846276923463,0.32284128391928957,Gpr3
ENSMUSG00000019055,0.314064121461102,0.0,0.0,0.30527570358787803,0.32279904374356494,Plod1
ENSMUSG00000016018,0.3140554178431606,0.0,0.0,0.30526694741260507,0.3227903938410489,Skiv2l2
ENSMUSG00000021288,0.31404255581424434,0.0,0.0,0.30525400771825795,0.3227776111890202,Klc1
ENSMUSG00000079419,0.3140415280070222,0.0,0.0,0.30525297370491616,0.322776589724683,Ms4a6c
ENSMUSG00000097748,0.31403027899934033,0.0,0.0,0.30524165677467735,0.3227654101364343,Gm26533
ENSMUSG00000047307,0.3140183794645768,0.0,0.0,0.3052296853921156,0.322753584032958,Pcdhb13
ENSMUSG00000028042,0.31401436993375625,0.0,0.0,0.3052256516529103,0.3227495992440879,Zbtb7b
ENSMUSG00000032018,0.31399511093250476,0.0,0.0,0.3052062763757881,0.3227304590816659,Sc5d
ENSMUSG00000039989,0.31398362564249255,0.0,0.0,0.30519472174700946,0.3227190446589281,Cbx4
ENSMUSG00000034430,0.31395389286605935,0.0,0.0,0.30516480948046554,0.32268949532977925,Zxdc
ENSMUSG00000063166,0.31391696656885076,0.0,0.0,0.30512766029161736,0.3226527968392171,Gm5449
ENSMUSG00000086369,0.3139113917919258,0.0,0.0,0.3051220518669821,0.322647256452065,E330017L17Rik
ENSMUSG00000066861,0.3139024736051581,0.0,0.0,0.3051130798539357,0.3226383932787053,Oas1g
ENSMUSG00000062797,0.31389104700778087,0.0,0.0,0.30510158429288964,0.32262703716607044,Hikeshi
ENSMUSG00000052310,0.31385854226434984,0.0,0.0,0.3050688833855231,0.32259473291376034,Slc39a1
ENSMUSG00000038497,0.31383891470232883,0.0,0.0,0.3050491373825252,0.3225752264058123,Tmco3
ENSMUSG00000104520,0.3138302759044419,0.0,0.0,0.30504044645688816,0.3225666408858368,Gm37336
ENSMUSG00000044626,0.3137996104674371,0.0,0.0,0.3050095959920443,0.32253616455965245,Liph
ENSMUSG00000051207,0.31377942608269055,0.0,0.0,0.3049892898296637,0.3225161046401933,Mrgprd
ENSMUSG00000099517,0.3137769012797644,0.0,0.0,0.30498674979450835,0.3225135954056968,Hist1h3g
ENSMUSG00000054537,0.31376376124953886,0.0,0.0,0.3049735304920147,0.32250053639749093,Tmprss11e
ENSMUSG00000111014,0.3137449619168107,0.0,0.0,0.30495461775099686,0.3224818529765142,RP23-297P22.1
ENSMUSG00000033557,0.3136938159527261,0.0,0.0,0.3049031632803969,0.3224310223305658,Fam20b
ENSMUSG00000091110,0.3136670820473629,0.0,0.0,0.30487626813964386,0.32240445322138495,Gm2832
ENSMUSG00000073684,0.3136244484750311,0.0,0.0,0.3048333774681324,0.3223620824272896,Faap20
ENSMUSG00000104667,0.31357322697876033,0.0,0.0,0.3047818471308811,0.3223111765958754,Gm4961
ENSMUSG00000046242,0.3135428988503501,0.0,0.0,0.3047513361627068,0.32228103534806996,Nme9
ENSMUSG00000096399,0.31351041660634155,0.0,0.0,0.3047186581123888,0.32224875323858304,Vmn2r35
ENSMUSG00000029510,0.31349744578038596,0.0,0.0,0.3047056091027425,0.32223586232476675,Gpc2
ENSMUSG00000007021,0.31349463638921726,0.0,0.0,0.30470278277796214,0.3222330702415876,Syngr3
ENSMUSG00000086355,0.31348776161763875,0.0,0.0,0.30469586656933534,0.3222262378231974,4933428C19Rik
ENSMUSG00000001227,0.31348350248858126,0.0,0.0,0.30469158176923744,0.3222220049327652,Sema6b
ENSMUSG00000091955,0.3134764361560237,0.0,0.0,0.3046844728465723,0.32221498213201116,Gm9844
ENSMUSG00000086825,0.31346988724874597,0.0,0.0,0.30467788446868044,0.3222084735681045,Gm15675
ENSMUSG00000027293,0.3134552028907647,0.0,0.0,0.30466311161034726,0.32219387966747914,Ehd4
ENSMUSG00000027375,0.313444545900649,0.0,0.0,0.3046523903948513,0.3221832883230632,Mal
ENSMUSG00000097704,0.3134179314188917,0.0,0.0,0.3046256155280789,0.3221568377735648,Gm26741
ENSMUSG00000067370,0.31332233020805395,0.0,0.0,0.3045294383168664,0.32206182530714306,B3galt4
ENSMUSG00000087425,0.31331318143491155,0.0,0.0,0.30452023443147125,0.32205273286599334,Gm15404
ENSMUSG00000102531,0.31329958303995437,0.0,0.0,0.3045065541227525,0.3220392181978286,1110002O04Rik
ENSMUSG00000022235,0.31328438885623133,0.0,0.0,0.30449126841687607,0.322024117562129,Cmbl
ENSMUSG00000025480,0.3132814210905832,0.0,0.0,0.30448828277542267,0.32202116806799375,Syce1
ENSMUSG00000060985,0.31326837452830064,0.0,0.0,0.30447515763155625,0.3220082018268977,Tdrd5
ENSMUSG00000041378,0.31323057419982053,0.0,0.0,0.3044371296443524,0.3219706341977033,Cldn5
ENSMUSG00000035262,0.31315870534220835,0.0,0.0,0.3043648280219817,0.32189920768974867,Amh
ENSMUSG00000024454,0.31313652009720566,0.0,0.0,0.30434250920700767,0.32187715897385655,Hdac3
ENSMUSG00000022586,0.3130873304323075,0.0,0.0,0.3042930234219575,0.32182827199080916,Ly6i
ENSMUSG00000031565,0.31303378332283743,0.0,0.0,0.30423915401462387,0.32177505432314285,Fgfr1
ENSMUSG00000064105,0.312983729190958,0.0,0.0,0.30418879865983495,0.32172530809302075,Cnnm2
ENSMUSG00000022187,0.3129173774859838,0.0,0.0,0.3041220477298462,0.3216593644679054,Gm5546
ENSMUSG00000026880,0.31287904796977534,0.0,0.0,0.3040834876319168,0.32162127064932433,Stom
ENSMUSG00000034343,0.3128749739461363,0.0,0.0,0.3040793891015653,0.32161722167619533,Ube2f
ENSMUSG00000059866,0.3128747794772793,0.0,0.0,0.30407919346291656,0.3216170284030878,Tnip2
ENSMUSG00000012640,0.3128721852580341,0.0,0.0,0.3040765836386923,0.3216144501350993,Zfp715
ENSMUSG00000038567,0.3128252610102624,0.0,0.0,0.3040293771507905,0.32156781439134163,Cyp24a1
ENSMUSG00000092116,0.31280019056973535,0.0,0.0,0.30400415593419383,0.32154289807383923,Gm10320
ENSMUSG00000026466,0.3127730496823217,0.0,0.0,0.3039768518327409,0.32151592402408,Tor1aip1
ENSMUSG00000026004,0.3127406069544277,0.0,0.0,0.3039442140266988,0.3214836807061477,Kansl1l
ENSMUSG00000025082,0.3127054197458705,0.0,0.0,0.3039088152607708,0.3214487097536449,Vwa2
ENSMUSG00000097489,0.31270267098822874,0.0,0.0,0.30390604997769344,0.32144597788850954,Gm26808
ENSMUSG00000012535,0.31264813291388033,0.0,0.0,0.3038511840529785,0.3213917749481276,Tnpo3
ENSMUSG00000005615,0.31260604947959425,0.0,0.0,0.30380884767807514,0.3213499500754531,Pcyt1a
ENSMUSG00000070708,0.3126055306236601,0.0,0.0,0.3038083257037971,0.32134943440716907,Gtsf1l
ENSMUSG00000026327,0.31259523269670236,0.0,0.0,0.3037979658870015,0.3213391997456189,Serpinb11
ENSMUSG00000021243,0.31259497692660215,0.0,0.0,0.3037977085797669,0.32133894554681863,Fcf1
ENSMUSG00000026894,0.31254939030898077,0.0,0.0,0.3037518480149028,0.32129363896623403,Morn5
ENSMUSG00000024376,0.3125236966042767,0.0,0.0,0.30372599992496446,0.3212681030794419,Epb41l4a
ENSMUSG00000039615,0.31251338516654115,0.0,0.0,0.3037156265327469,0.32125785497386167,Stub1
ENSMUSG00000078919,0.3124600798724141,0.0,0.0,0.30366200099628404,0.3212048770445958,Dpm1
ENSMUSG00000004945,0.3124308153557925,0.0,0.0,0.3036325606908609,0.3211757922274581,Tmem242
ENSMUSG00000053253,0.3124111943983839,0.0,0.0,0.30361282188188116,0.3211562917437827,Ndfip2
ENSMUSG00000069041,0.3123176464563466,0.0,0.0,0.3035187121561209,0.3210633180891726,Slc25a31
ENSMUSG00000108213,0.3122972177747242,0.0,0.0,0.3034981608169166,0.3210430147960608,Gm44172
ENSMUSG00000042229,0.31225403118146167,0.0,0.0,0.30345471495030973,0.3210000932498604,Rabif
ENSMUSG00000044328,0.3122041274100387,0.0,0.0,0.30340451162411997,0.3209504957057798,Trp53i13
ENSMUSG00000022808,0.3121699484190375,0.0,0.0,0.3033701274968597,0.3209165264215796,Snx4
ENSMUSG00000049410,0.31210505208177486,0.0,0.0,0.30330484172632327,0.32085202819690833,Zfp683
ENSMUSG00000096421,0.31209210922804875,0.0,0.0,0.30329182121433745,0.3208391647326138,Gm10100
ENSMUSG00000023979,0.3120709942007571,0.0,0.0,0.3032705795020801,0.3208181792146562,Guca1b
ENSMUSG00000022595,0.3120002094646581,0.0,0.0,0.3031993701387949,0.32074782857513506,Lypd2
ENSMUSG00000025544,0.3119863572632254,0.0,0.0,0.30318543485154936,0.32073406131283266,Tm9sf2
ENSMUSG00000097648,0.31197693998636283,0.0,0.0,0.30317596109179984,0.32072470177885487,9330185C12Rik
ENSMUSG00000032127,0.31195455996779675,0.0,0.0,0.30315344684947165,0.3207024589785425,Vps11
ENSMUSG00000029071,0.3119409323038782,0.0,0.0,0.30313973745869494,0.3206889148649779,Dvl1
ENSMUSG00000079174,0.31192285257348296,0.0,0.0,0.3031215493074474,0.3206709459747559,Gm3054
ENSMUSG00000062608,0.3118804778554721,0.0,0.0,0.3030789205010922,0.3206288310158727,Olfr195
ENSMUSG00000018537,0.3118775273886871,0.0,0.0,0.30307595234395607,0.3206258986343077,Pcgf2
ENSMUSG00000026029,0.31185480561356616,0.0,0.0,0.30305309433978145,0.32060331612926,Casp8
ENSMUSG00000063590,0.31184537345852853,0.0,0.0,0.30304360563696275,0.3205939417844306,Slc22a28
ENSMUSG00000022156,0.3117965920346854,0.0,0.0,0.3029945317859332,0.3205454593173241,Gzme
ENSMUSG00000101643,0.3117650068855564,0.0,0.0,0.3029627573200309,0.3205140677131907,Gm28307
